MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
65,11738,20017,0.45755,0.53632,0.8485,0.7576,0.2063,0.79231
67,9181,20017,0.48618,0.5161,0.8529,0.7353,0.2096,0.84051
69,20017,20092,0.46742,0.53244,0.8571,0.7429,0.1618,0.83441
71,16875,15359,0.47979,0.52339,0.8611,0.75,0.15281,0.85706
73,6250,5183,0.51838,0.52171,0.8378,0.7297,0.14782,0.90307
75,7004,3551,0.45186,0.54446,0.8421,0.7368,0.20816,0.95335
77,8946,8916,0.46788,0.57066,0.8205,0.7436,0.05215,0.94305
79,6372,10155,0.44085,0.55724,0.825,0.75,0.06191,0.9268
81,11120,5197,0.45132,0.61591,0.8049,0.7561,0.01279,0.93528
83,11361,20017,0.41886,0.57836,0.8095,0.7619,0.10386,0.88517
85,12156,15762,0.42427,0.64709,0.7907,0.7674,0.10788,0.96224
87,20017,12713,0.353,0.64271,0.7955,0.7727,0.03593,0.94045
89,20017,15136,0.3566,0.64861,0.8,0.7778,0.03287,0.96504
91,20017,20173,0.35055,0.65011,0.8043,0.7609,0.04182,0.9343
93,6878,15250,0.37125,0.64252,0.8085,0.766,0.08764,0.93392
95,5181,5399,0.37999,0.62756,0.8125,0.7708,0.04861,0.97352
97,20017,2930,0.37696,0.62561,0.8163,0.7755,0.01138,0.98607
99,6278,5243,0.36299,0.60604,0.8,0.76,0.00426,0.9833
101,10533,8703,0.47528,0.61087,0.7843,0.7647,0.01715,0.99492
103,4519,11437,0.39982,0.61743,0.7885,0.75,0.00875,0.99359
105,14246,8678,0.36138,0.65671,0.7925,0.7547,0.01,0.99105
107,6715,5728,0.32714,0.68747,0.7963,0.7593,0.00806,0.99161
109,16517,16696,0.32539,0.67821,0.8,0.7636,0.01297,0.98841
111,12389,10384,0.34741,0.65082,0.8036,0.7679,0.01795,0.98368
113,8902,6501,0.36389,0.67578,0.7895,0.7719,0.03358,0.98381
115,5738,6442,0.32311,0.68651,0.7931,0.7586,0.01699,0.97518
117,7345,7850,0.26072,0.73548,0.7966,0.7627,0.01797,0.97679
119,7555,7493,0.29181,0.75745,0.7833,0.7667,0.0956,0.98383
121,7792,7356,0.25814,0.74886,0.7869,0.7705,0.01905,0.97967
123,4106,11843,0.25748,0.74765,0.7903,0.7742,0.02261,0.97872
125,10384,20017,0.25455,0.74483,0.7937,0.7778,0.02497,0.97666
127,7452,5424,0.27054,0.72876,0.7969,0.7812,0.01777,0.98406
129,5890,18322,0.276,0.74742,0.8,0.7846,0.01647,0.98199
131,12152,9919,0.24273,0.80425,0.803,0.7879,0.01802,0.98526
133,14068,4537,0.20867,0.7958,0.806,0.791,0.01605,0.9883
135,20017,2160,0.20751,0.77267,0.8088,0.7941,0.01313,0.98868
137,14038,9596,0.21423,0.80106,0.8116,0.7971,0.0155,0.98703
139,20017,5901,0.18942,0.80321,0.8143,0.8,0.01557,0.98473
141,13331,4763,0.18836,0.82401,0.8169,0.7887,0.0177,0.98641
143,1542,2557,0.14442,0.85471,0.8194,0.7917,0.0164,0.98548
145,6039,8081,0.13254,0.85337,0.8219,0.7945,0.01682,0.97606
147,4401,9198,0.14798,0.87194,0.8243,0.7973,0.02773,0.97187
