MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
175,1995,3794,0.51847,0.45766,0.8182,0.8295,0.96869,0.02809
177,1728,2984,0.54468,0.39839,0.8202,0.8315,0.97387,0.02992
179,6260,4968,0.61831,0.37429,0.8222,0.8333,0.97414,0.02111
181,7305,12945,0.61678,0.38629,0.8242,0.8242,0.97894,0.02249
183,2018,4778,0.71613,0.26076,0.8261,0.8261,0.96774,0.03285
185,5616,20017,0.7125,0.28069,0.828,0.828,0.96099,0.03733
187,2169,6184,0.70741,0.31256,0.8298,0.8191,0.97009,0.02864
189,8033,20017,0.73394,0.26079,0.8316,0.8211,0.97278,0.0228
191,2657,6562,0.73222,0.30406,0.8333,0.8125,0.98542,0.06096
193,12227,7782,0.752,0.29607,0.8351,0.8041,0.94329,0.10007
195,13863,4166,0.89512,0.12168,0.8367,0.8061,0.96679,0.12863
197,20017,5532,0.86139,0.17718,0.8384,0.798,0.95464,0.05005
199,3689,8416,0.86977,0.11014,0.84,0.8,0.99501,0.00809
201,20017,8445,0.89121,0.1042,0.8416,0.802,0.9302,0.0058
203,9953,11145,0.89159,0.12496,0.8431,0.8039,0.99028,0.00858
205,13381,20017,0.88916,0.10668,0.8447,0.8058,0.9629,0.00803
207,6808,20017,0.90071,0.09554,0.8462,0.8077,0.99141,0.01117
209,20100,5930,0.90444,0.09273,0.8476,0.8,0.97969,0.01706
211,20017,20163,0.93384,0.06603,0.8491,0.8019,0.93146,0.00719
213,10758,20017,0.93276,0.06502,0.8505,0.8037,0.99062,0.01116
215,20095,1893,0.93505,0.06397,0.8519,0.8056,0.97634,0.08447
217,20017,20102,0.93852,0.06154,0.8532,0.8073,0.91258,0.00537
219,6668,20017,0.95603,0.04254,0.8545,0.8091,0.99086,0.01316
221,20100,4480,0.95758,0.02639,0.8559,0.8108,0.94137,0.10567
223,8903,3640,0.97595,0.03167,0.8482,0.8125,0.99042,0.02173
225,20017,20110,0.97452,0.02548,0.8496,0.8142,0.97832,0.014
227,9708,20017,0.97979,0.01623,0.8509,0.8158,0.98874,0.01369
229,20081,20278,0.98386,0.01615,0.8522,0.8087,0.96586,0.03777
231,9220,20017,0.98095,0.0175,0.8448,0.8103,0.97763,0.0344
233,5159,4928,0.97912,0.01839,0.8462,0.812,0.97017,0.0195
235,16604,4934,0.98853,0.01193,0.8475,0.8051,0.93893,0.07195
237,20017,20017,0.98213,0.0152,0.8403,0.8067,0.90065,0.0459
239,20104,20017,0.98486,0.01261,0.8333,0.8083,0.97143,0.05853
241,20118,20017,0.9875,0.01338,0.8264,0.8099,0.97258,0.02923
243,8203,20017,0.98789,0.01376,0.8279,0.8115,0.9787,0.02755
245,11448,11544,0.9862,0.01326,0.8211,0.813,0.97542,0.09211
247,13891,5116,0.98493,0.02276,0.8145,0.8145,0.94902,0.06795
249,13994,11659,0.98076,0.02302,0.808,0.816,0.94241,0.12078
251,12899,6818,0.97752,0.01549,0.8095,0.8095,0.81916,0.12015
253,10628,20017,0.97064,0.03068,0.811,0.811,0.98044,0.02447
255,7762,20017,0.97587,0.03304,0.8047,0.8125,0.98344,0.08863
257,7976,11157,0.98025,0.03426,0.7984,0.814,0.94672,0.16495
259,2329,7082,0.94364,0.07167,0.8,0.8154,0.92803,0.04277
261,20017,20153,0.90886,0.09107,0.8015,0.8168,0.90262,0.04476
263,20257,13806,0.90889,0.08246,0.803,0.8182,0.85949,0.29799
265,7211,12038,0.92754,0.28941,0.797,0.812,0.9566,0.08276
267,20017,20134,0.81634,0.18352,0.7985,0.8134,0.87651,0.04687
269,7691,12699,0.80645,0.15954,0.7926,0.8074,0.92438,0.18538
271,17076,4603,0.85503,0.09789,0.7941,0.8088,0.9107,0.18915
273,9015,20017,0.90843,0.10819,0.7956,0.8102,0.98549,0.00822
275,2744,,0.85708,,0.7971,,0.93228,
