MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
91,20282,7668,0.37751,0.6291,0.8261,0.8043,0.01376,0.96098
93,20017,13034,0.37587,0.62512,0.8298,0.8085,0.01739,0.9907
95,3889,16596,0.4195,0.61247,0.8125,0.8125,0.00838,0.99317
97,7084,12637,0.36996,0.63297,0.8163,0.8163,0.00469,0.99233
99,20017,5821,0.36582,0.6196,0.82,0.82,0.00725,0.99105
101,8370,11291,0.38624,0.61597,0.8235,0.8235,0.00709,0.99623
103,1538,10150,0.38216,0.59928,0.8269,0.8269,0.02406,0.99497
105,9020,2646,0.41856,0.56672,0.8113,0.8302,0.02947,0.99606
107,1560,13053,0.41419,0.58565,0.8148,0.8333,0.00614,0.99301
109,10311,7937,0.39966,0.52407,0.8,0.8364,0.00437,0.99508
111,7829,7695,0.4741,0.52848,0.8036,0.8393,0.00603,0.99359
113,20017,3388,0.45796,0.51995,0.807,0.8421,0.00957,0.99294
115,12014,20017,0.49815,0.51055,0.8103,0.8448,0.00712,0.99389
117,3413,8920,0.48205,0.50459,0.8136,0.8475,0.00714,0.99329
119,17448,7311,0.50476,0.47627,0.8167,0.85,0.007,0.99274
121,20017,15834,0.51561,0.48368,0.8197,0.8361,0.00741,0.99175
123,3812,5279,0.51384,0.51834,0.8065,0.8387,0.03424,0.9928
125,10687,3701,0.48757,0.52132,0.7937,0.8413,0.01151,0.99392
127,2258,2591,0.45434,0.5439,0.7969,0.8438,0.00668,0.99007
129,14801,20017,0.4623,0.54445,0.8,0.8462,0.01002,0.99189
131,16210,9521,0.46138,0.53783,0.803,0.8485,0.00894,0.99092
133,9084,1971,0.45591,0.53042,0.806,0.8507,0.01247,0.99219
135,16480,4030,0.45844,0.53579,0.8088,0.8529,0.01,0.99092
137,10774,2761,0.45409,0.51432,0.8116,0.8551,0.01136,0.98961
139,20017,20094,0.43616,0.56383,0.8143,0.8571,0.01032,0.9923
141,20168,7160,0.43617,0.60741,0.8028,0.8451,0.00758,0.99416
143,16159,5775,0.46322,0.59714,0.7917,0.8472,0.02422,0.98201
145,5549,5664,0.43154,0.60619,0.7945,0.8356,0.01591,0.98277
147,4780,4732,0.44046,0.57034,0.7973,0.8243,0.01739,0.98545
149,2912,7229,0.46772,0.50844,0.8,0.8267,0.01806,0.97557
151,5329,4489,0.45323,0.56034,0.8026,0.8289,0.02942,0.9771
153,12750,5346,0.45084,0.5163,0.8052,0.8312,0.02657,0.97577
155,9794,20017,0.50088,0.49801,0.8077,0.8333,0.0251,0.97392
157,8180,4404,0.53039,0.47003,0.8101,0.8354,0.0295,0.97186
159,20017,5809,0.53818,0.44678,0.8125,0.8375,0.03474,0.96114
161,6433,2632,0.55515,0.46853,0.8025,0.8395,0.04636,0.97593
163,7507,10853,0.50487,0.52792,0.8049,0.8293,0.04414,0.9326
165,8782,5386,0.47939,0.4933,0.8072,0.8313,0.0469,0.95128
167,6076,20017,0.48752,0.51703,0.8095,0.8333,0.03537,0.95885
169,20092,8427,0.48322,0.52784,0.8118,0.8353,0.03863,0.96155
171,9491,20017,0.47146,0.53516,0.814,0.8372,0.04203,0.95586
173,20185,20226,0.46456,0.53628,0.8161,0.8391,0.03956,0.96143
175,8748,7863,0.48246,0.58608,0.8182,0.8295,0.04021,0.95564
177,2370,3012,0.45781,0.53454,0.8202,0.8315,0.03929,0.95481
179,5645,20017,0.47999,0.53797,0.8222,0.8333,0.04357,0.95266
181,2481,7864,0.43252,0.63645,0.8242,0.8352,0.03631,0.97602
183,20017,15871,0.36529,0.65373,0.8261,0.837,0.03302,0.96404
185,6734,5001,0.31123,0.67606,0.828,0.8387,0.02142,0.98159
187,20017,20087,0.34003,0.6602,0.8298,0.8404,0.02433,0.97479
189,9962,8790,0.37596,0.70692,0.8211,0.8421,0.03998,0.978
191,20017,11684,0.29612,0.69559,0.8229,0.8438,0.01988,0.98489
193,20017,5833,0.29968,0.70949,0.8247,0.8454,0.018,0.98248
195,5176,8634,0.30166,0.71316,0.8265,0.8469,0.02482,0.98348
197,6961,20017,0.27878,0.7156,0.8283,0.8485,0.01685,0.98447
199,20112,20207,0.2845,0.71551,0.83,0.85,0.01552,0.97809
201,8631,20017,0.28793,0.71389,0.8317,0.8515,0.01671,0.97538
203,2611,20017,0.29079,0.69881,0.8333,0.8529,0.04148,0.9692
205,4726,11477,0.31925,0.6886,0.8252,0.8447,0.02803,0.97795
207,8180,5097,0.24351,0.76211,0.8269,0.8462,0.01803,0.9793
209,20017,3926,0.24452,0.76692,0.8286,0.8476,0.01779,0.9894
211,5400,6765,0.23894,0.77475,0.8302,0.8491,0.01085,0.99364
213,20017,3902,0.22271,0.78339,0.8318,0.8411,0.01377,0.98352
215,11731,20017,0.23942,0.76797,0.8333,0.8426,0.02546,0.97842
217,20099,6095,0.23204,0.78332,0.8349,0.8349,0.02065,0.98756
219,20017,5773,0.22679,0.79557,0.8364,0.8273,0.02837,0.96769
221,10248,8055,0.23148,0.8023,0.8288,0.8288,0.03383,0.96681
223,20017,19241,0.19449,0.81598,0.8304,0.8214,0.02963,0.97558
225,9057,4745,0.18749,0.81707,0.823,0.823,0.02489,0.98116
227,7649,8922,0.17763,0.80659,0.8246,0.8246,0.02027,0.98391
229,9817,20017,0.20173,0.79708,0.8261,0.8261,0.02209,0.98231
231,9874,11123,0.20241,0.78725,0.8276,0.8276,0.02305,0.97257
233,13019,15908,0.21973,0.77702,0.8291,0.8291,0.02822,0.97443
235,9169,6179,0.22702,0.73426,0.8305,0.822,0.02153,0.98649
237,20017,5567,0.28163,0.72926,0.8319,0.8151,0.04846,0.97926
239,20017,615,0.09176,0.72106,0.8333,0.8167,0.08685,0.96008
241,18922,3499,0.57634,0.34093,0.8347,0.8182,0.1026,0.29236
243,20017,13925,0.76232,0.24077,0.8361,0.8115,0.08355,0.95664
245,20017,4661,0.65698,0.33517,0.8374,0.8049,0.11741,0.06306
247,20017,3958,0.71189,0.26984,0.8387,0.8065,0.08217,0.95891
249,20017,20111,0.80807,0.19182,0.84,0.8,0.05394,0.97194
251,12891,9087,0.81397,0.16162,0.8413,0.8016,0.08366,0.87465
253,18711,5659,0.88039,0.14452,0.8346,0.7953,0.06527,0.96628
255,20017,5515,0.86043,0.14245,0.8359,0.7969,0.09873,0.95697
257,11114,20017,0.94604,0.04563,0.8372,0.7984,0.02899,0.98104
259,7470,13550,0.95682,0.03183,0.8385,0.8,0.01867,0.97388
261,6698,,0.97859,,0.8397,,0.03159,
