MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
145,20017,5177,0.24451,0.78893,0.7123,0.8082,0.0199,0.98705
147,4625,4790,0.26541,0.778,0.7162,0.8108,0.01466,0.98555
149,9642,3562,0.22666,0.77952,0.72,0.8133,0.01212,0.98633
151,1703,4385,0.20809,0.78248,0.7237,0.8026,0.01611,0.98403
153,5028,5590,0.22635,0.79665,0.7273,0.8052,0.01804,0.97904
155,20017,7591,0.20686,0.79902,0.7308,0.8077,0.02355,0.97751
157,9281,5907,0.21026,0.80028,0.7342,0.7975,0.02559,0.97583
159,7317,6828,0.21778,0.79616,0.7375,0.8,0.02618,0.97292
161,11104,20017,0.21118,0.78675,0.7407,0.8025,0.03075,0.96938
163,8856,20017,0.20681,0.78681,0.7439,0.8049,0.03107,0.96741
165,20101,8216,0.2131,0.82174,0.747,0.8072,0.03204,0.97399
167,5867,3861,0.21788,0.79658,0.75,0.8095,0.03268,0.96344
169,3787,11115,0.19297,0.7817,0.7529,0.8118,0.04475,0.95811
171,10130,10251,0.27101,0.74394,0.7558,0.814,0.04325,0.95776
173,3562,8814,0.22227,0.77341,0.7586,0.8161,0.04231,0.96554
175,9637,6081,0.20375,0.80516,0.7614,0.8068,0.03205,0.97996
177,2672,1910,0.21075,0.75485,0.764,0.809,0.0361,0.98166
179,20017,20096,0.24589,0.75465,0.7667,0.8111,0.01799,0.98116
181,1664,18622,0.22588,0.85924,0.7692,0.8132,0.01856,0.98017
183,20017,11355,0.13894,0.9104,0.7717,0.8043,0.02009,0.9836
185,8545,2808,0.13288,0.85783,0.7742,0.8065,0.01875,0.98511
187,20017,14449,0.11795,0.92535,0.766,0.8085,0.01268,0.98675
189,20017,5847,0.07351,0.95338,0.7684,0.8,0.01337,0.99039
191,4447,20017,0.15088,0.857,0.7708,0.8021,0.01801,0.96602
193,8409,12607,0.16005,0.83478,0.7732,0.8041,0.01871,0.98514
195,5761,20017,0.1971,0.79018,0.7653,0.8061,0.02709,0.98201
197,20098,1512,0.20956,0.59683,0.7576,0.8081,0.01815,0.98102
199,13494,640,0.51786,0.69256,0.75,0.81,0.02319,0.98464
201,17647,6964,0.52892,0.87796,0.7426,0.802,0.02163,0.99236
203,10037,8944,0.14314,0.81591,0.7353,0.8039,0.04583,0.98994
205,20017,4659,0.18201,0.82432,0.7379,0.7961,0.01728,0.98637
207,5209,12565,0.14576,0.84286,0.7404,0.7981,0.0423,0.9877
209,4787,2544,0.17618,0.84642,0.7429,0.8,0.01327,0.98881
211,20017,3439,0.15442,0.85862,0.7453,0.7925,0.0169,0.98222
213,17185,4348,0.16444,0.81934,0.7477,0.7944,0.02639,0.98542
215,20017,20017,0.18246,0.81828,0.7407,0.7963,0.01513,0.98908
217,6011,20017,0.18666,0.81299,0.7431,0.7982,0.01167,0.99148
219,13255,2208,0.19495,0.76962,0.7455,0.8,0.01008,0.98945
221,5296,2490,0.16544,0.85245,0.7477,0.8018,0.01134,0.99034
223,20017,6103,0.14561,0.85952,0.75,0.8036,0.01745,0.98398
225,6059,11504,0.11507,0.89461,0.7522,0.8053,0.0187,0.98708
227,20017,4915,0.10807,0.89567,0.7544,0.807,0.01169,0.9912
229,20017,5207,0.10549,0.89986,0.7565,0.8,0.01586,0.98677
231,5119,7516,0.17792,0.86385,0.75,0.8017,0.14333,0.91645
233,4932,11720,0.15618,0.86927,0.7436,0.8034,0.16499,0.9498
235,20017,20099,0.13331,0.86666,0.7458,0.8051,0.06048,0.91446
237,5703,5943,0.14153,0.88994,0.7395,0.8067,0.12679,0.97935
239,20017,20017,0.12079,0.88565,0.7333,0.8083,0.18545,0.90436
241,12482,11020,0.1103,0.87089,0.7273,0.8099,0.1207,0.89293
243,4349,9776,0.12558,0.88866,0.7295,0.8115,0.00645,0.98784
245,20017,12724,0.11485,0.89142,0.7317,0.813,0.01176,0.96456
247,20017,20097,0.11113,0.88882,0.7339,0.8145,0.02532,0.91429
249,6230,9714,0.10921,0.89182,0.736,0.816,0.1315,0.97679
251,5553,15021,0.11256,0.87973,0.7381,0.8175,0.106,0.94816
253,13971,16446,0.13351,0.88262,0.7323,0.8189,0.09414,0.95874
255,15332,8305,0.11994,0.89103,0.7344,0.8203,0.00754,0.9667
257,3618,5678,0.09252,0.90172,0.7364,0.8217,0.15851,0.98158
259,2383,16390,0.10913,0.85408,0.7385,0.8231,0.13876,0.95415
261,20017,5397,0.15164,0.77297,0.7328,0.8244,0.13979,0.9506
263,9763,20017,0.2623,0.75625,0.7348,0.8258,0.27319,0.8943
265,841,14432,0.18063,0.92638,0.7368,0.8271,0.0657,0.98442
267,4615,4594,0.07848,0.92601,0.7388,0.8284,0.15636,0.99481
269,4825,20017,0.06502,0.93254,0.7407,0.8296,0.15675,0.8805
271,11694,2342,0.06715,0.93377,0.7426,0.8309,0.0622,0.98129
273,4207,20017,0.07107,0.9243,0.7445,0.8321,0.13114,0.95435
