MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
113,12158,4215,0.3437,0.62301,0.8421,0.8772,0.03777,0.97157
115,2857,8224,0.38396,0.62215,0.8448,0.8793,0.03571,0.96373
117,8785,20017,0.38324,0.61477,0.8475,0.8814,0.03081,0.96367
119,7543,13499,0.38143,0.61803,0.85,0.8667,0.03037,0.9761
121,5854,4029,0.4462,0.64093,0.8361,0.8689,0.05018,0.98514
123,2953,9257,0.38618,0.63792,0.8387,0.871,0.02065,0.97875
125,4980,20017,0.36179,0.63924,0.8413,0.873,0.02873,0.97994
127,13030,4945,0.37632,0.61786,0.8438,0.875,0.0207,0.98577
129,20017,11833,0.38138,0.61765,0.8462,0.8769,0.01448,0.98757
131,2488,5394,0.36717,0.62545,0.8485,0.8788,0.01217,0.98959
133,13798,5261,0.37516,0.66215,0.8507,0.8657,0.01251,0.98495
135,1718,9551,0.35471,0.65158,0.8529,0.8676,0.0565,0.98296
137,5186,13574,0.37871,0.65284,0.8406,0.8696,0.05883,0.98397
139,4926,7046,0.37986,0.65062,0.8286,0.8714,0.01038,0.99036
141,4089,3037,0.3776,0.59862,0.8169,0.8732,0.05252,0.99044
143,3122,3352,0.40378,0.55967,0.8194,0.875,0.01306,0.99036
145,3276,20017,0.45428,0.57108,0.8082,0.8767,0.01507,0.98923
147,1159,13972,0.40748,0.57035,0.8108,0.8784,0.00916,0.99208
149,20017,1850,0.41864,0.55296,0.8133,0.88,0.00812,0.99396
151,3089,7154,0.42582,0.55104,0.8158,0.8816,0.00664,0.9928
153,4646,20017,0.46142,0.53168,0.8182,0.8831,0.01201,0.9907
155,2493,9714,0.46476,0.5761,0.8205,0.8846,0.01069,0.99123
157,4697,20017,0.43645,0.57477,0.8101,0.8861,0.01442,0.99096
159,3782,20017,0.41834,0.58836,0.8,0.8875,0.01103,0.98934
161,2456,7646,0.41214,0.5812,0.8025,0.8889,0.01102,0.99352
163,5298,9326,0.41714,0.63624,0.7927,0.8902,0.01493,0.9905
165,20017,20169,0.36171,0.63829,0.7952,0.8916,0.00712,0.99542
167,4515,20017,0.37232,0.834,0.7857,0.8929,0.00777,0.99427
169,1977,6233,0.14536,0.85085,0.7882,0.8941,0.01361,0.99575
171,20017,6689,0.15426,0.83394,0.7907,0.8953,0.00602,0.99483
173,9968,5656,0.1705,0.81983,0.7931,0.8851,0.00564,0.99547
175,13852,3611,0.24919,0.758,0.7955,0.8864,0.00729,0.99444
177,5116,20017,0.2872,0.63752,0.7865,0.8876,0.00838,0.99481
179,5037,5099,0.37977,0.70202,0.7778,0.8889,0.00478,0.99412
181,20017,20128,0.29149,0.70826,0.7802,0.8901,0.00673,0.99375
183,20221,6694,0.29176,0.74614,0.7826,0.8804,0.00598,0.99307
185,10378,9507,0.35646,0.69653,0.7742,0.8817,0.00908,0.99249
187,9038,20017,0.32937,0.6881,0.766,0.883,0.00794,0.98973
189,20110,10207,0.31207,0.66908,0.7684,0.8737,0.01173,0.99122
191,9935,3856,0.33367,0.65196,0.7708,0.875,0.00951,0.99068
193,630,4728,0.26115,0.69675,0.7732,0.8763,0.01083,0.99129
195,4906,20017,0.29263,0.70186,0.7755,0.8776,0.00875,0.99286
197,3550,20017,0.30436,0.72128,0.7677,0.8788,0.00844,0.99289
199,4944,8114,0.29825,0.71597,0.76,0.88,0.04132,0.99242
201,7386,13756,0.28026,0.72546,0.7624,0.8812,0.00983,0.99237
203,20017,20107,0.27725,0.72257,0.7647,0.8824,0.00823,0.98993
205,1914,20017,0.24342,0.72094,0.767,0.8835,0.02099,0.99301
207,2286,20017,0.27014,0.70658,0.7692,0.8846,0.05998,0.99194
209,1560,7001,0.23722,0.75457,0.7714,0.8857,0.01424,0.99364
211,14488,16077,0.25729,0.74244,0.7642,0.8868,0.03644,0.99299
213,4835,3445,0.21272,0.778,0.7664,0.8879,0.04913,0.99304
215,20017,4916,0.23111,0.74744,0.7685,0.8889,0.0077,0.99209
217,7316,8630,0.2248,0.78409,0.7706,0.8899,0.00873,0.9909
219,20017,4917,0.21357,0.79382,0.7727,0.8818,0.0143,0.98841
221,2717,20017,0.27132,0.73963,0.7748,0.8829,0.09486,0.95686
223,6652,6860,0.25802,0.76328,0.7768,0.8839,0.00635,0.99203
225,20017,4936,0.23945,0.74489,0.7788,0.885,0.00899,0.99267
227,10344,20017,0.28626,0.6791,0.7807,0.886,0.01573,0.91465
229,8815,20017,0.33833,0.60229,0.7826,0.887,0.13422,0.96439
231,19490,20017,0.4025,0.5958,0.7845,0.8879,0.0481,0.96633
233,466,20017,0.27487,0.80207,0.7863,0.8889,0.03276,0.99349
235,20127,14099,0.19767,0.84345,0.7881,0.8814,0.00719,0.99377
237,6429,20017,0.15732,0.85253,0.7899,0.8824,0.00541,0.9936
239,20128,6071,0.14739,0.84855,0.7917,0.8833,0.00827,0.9921
241,20017,10740,0.14738,0.85302,0.7934,0.8843,0.00915,0.9896
243,20017,9226,0.14438,0.85953,0.7951,0.877,0.01177,0.99213
245,20017,8712,0.14654,0.85813,0.7967,0.878,0.02348,0.98676
247,8840,6580,0.14502,0.85282,0.7984,0.879,0.0199,0.99045
249,6104,6169,0.14202,0.86231,0.8,0.872,0.00706,0.99297
251,3967,20017,0.16752,0.85695,0.8016,0.8651,0.04533,0.99299
253,20017,20200,0.16044,0.84005,0.8031,0.8661,0.01771,0.9855
255,20304,6119,0.15987,0.85883,0.8047,0.8594,0.01768,0.99098
257,11011,5635,0.14083,0.88624,0.7984,0.8605,0.10529,0.98772
259,9505,9262,0.10471,0.89969,0.8,0.8538,0.01256,0.98446
261,20017,10271,0.1059,0.89021,0.8015,0.8473,0.04033,0.98558
263,8368,20017,0.13452,0.87101,0.803,0.8409,0.05324,0.94885
265,20017,20162,0.09494,0.90533,0.8045,0.8421,0.04261,0.93765
267,5900,20017,0.10482,0.89945,0.806,0.8433,0.02205,0.9347
269,6307,20017,0.10019,0.91152,0.8074,0.8444,0.06959,0.92059
