MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
139,6286,4477,0.39368,0.58266,0.8286,0.8143,0.03431,0.97028
141,13393,1764,0.39059,0.56918,0.831,0.8169,0.03714,0.96682
143,6527,2227,0.50099,0.65437,0.8194,0.8194,0.07983,0.95515
145,2926,5864,0.35906,0.67584,0.8219,0.8082,0.01014,0.9917
147,5860,6984,0.357,0.69001,0.8108,0.8108,0.08536,0.99159
149,8520,3338,0.29679,0.69533,0.8133,0.8133,0.00967,0.99165
151,7784,5068,0.27603,0.74517,0.8158,0.8158,0.01077,0.98781
153,20017,1489,0.24974,0.74444,0.8182,0.8182,0.01634,0.98197
155,8340,16681,0.25672,0.74724,0.8205,0.8205,0.03293,0.97722
157,11778,3336,0.26221,0.66248,0.8101,0.8228,0.02013,0.98794
159,2348,7514,0.33604,0.64819,0.8125,0.825,0.05477,0.96922
161,7400,9641,0.38213,0.59862,0.8025,0.8272,0.04754,0.97613
163,2563,5354,0.40616,0.58737,0.8049,0.8293,0.01303,0.984
165,6176,5649,0.43174,0.59571,0.8072,0.8193,0.02084,0.97817
167,20017,20107,0.41376,0.58651,0.8095,0.8214,0.03384,0.96797
169,20204,20289,0.41373,0.58633,0.8118,0.8235,0.03291,0.96709
171,20368,20450,0.41369,0.58596,0.814,0.8256,0.03543,0.96357
173,5405,2808,0.43016,0.61224,0.8046,0.8276,0.04067,0.97323
175,17454,5394,0.37029,0.61152,0.8068,0.8295,0.0308,0.96824
177,16047,5852,0.42316,0.58299,0.809,0.8202,0.0275,0.97488
179,11095,4827,0.49045,0.53477,0.8,0.8222,0.03246,0.98388
181,20017,7264,0.46412,0.54026,0.8022,0.8242,0.0182,0.98264
183,6507,17238,0.45858,0.57032,0.8043,0.8261,0.02589,0.98061
185,13432,17310,0.43586,0.57866,0.8065,0.828,0.01858,0.97788
187,3897,5285,0.43597,0.60485,0.8085,0.8191,0.01729,0.97808
189,7259,10471,0.41365,0.59547,0.8105,0.8105,0.01558,0.97946
191,9368,13775,0.36475,0.66496,0.8125,0.8125,0.01695,0.98266
193,20017,14053,0.33033,0.69685,0.8144,0.8144,0.01743,0.98245
195,20017,9094,0.29935,0.74921,0.8163,0.8061,0.01962,0.98205
197,18248,13545,0.33022,0.68432,0.8081,0.8081,0.0293,0.89651
199,6209,1556,0.32988,0.71544,0.8,0.81,0.07778,0.99055
201,3351,1689,0.27535,0.68777,0.802,0.8119,0.01091,0.96733
203,7112,7543,0.28993,0.76398,0.8039,0.8039,0.01372,0.96532
205,20017,4919,0.28969,0.72315,0.8058,0.8058,0.02966,0.96565
207,15282,5895,0.29318,0.71269,0.8077,0.7981,0.02193,0.96635
209,16319,20017,0.3132,0.69033,0.8095,0.8,0.01998,0.94241
211,5151,20017,0.30854,0.77338,0.8113,0.8019,0.01602,0.93402
213,20125,2805,0.22679,0.66399,0.8131,0.8037,0.01516,0.94569
215,5872,20017,0.34317,0.81565,0.8056,0.8056,0.12564,0.96248
217,12681,7132,0.17138,0.83127,0.8073,0.7982,0.01721,0.98288
219,13090,6759,0.10082,0.89646,0.8091,0.8,0.02814,0.96518
221,10664,9185,0.09686,0.88724,0.8108,0.8018,0.03686,0.95453
223,20017,9315,0.11725,0.89054,0.8125,0.8036,0.04958,0.95569
225,20017,10010,0.11216,0.88979,0.8142,0.8053,0.04362,0.9546
227,20017,4280,0.10896,0.90077,0.8158,0.7982,0.03435,0.96255
229,10141,6813,0.28368,0.90972,0.8087,0.7913,0.01163,0.92925
231,20017,10601,0.07859,0.91274,0.8103,0.7845,0.04111,0.97236
233,20017,20112,0.0782,0.92181,0.812,0.7863,0.11204,0.93553
235,20201,2728,0.07825,0.9295,0.8136,0.7881,0.05213,0.96312
237,20017,5060,0.06919,0.93282,0.8151,0.7899,0.0951,0.95917
239,20017,8751,0.08031,0.94887,0.8167,0.7833,0.03586,0.97685
241,20017,8974,0.06951,0.92443,0.8182,0.7769,0.06852,0.93479
243,511,20017,0.03846,0.84913,0.8197,0.7787,0.03564,0.79001
245,13202,7131,0.18875,0.92969,0.813,0.7805,0.17705,0.93836
247,6361,7306,0.07991,0.85703,0.8145,0.7823,0.03736,0.85791
249,15069,20017,0.20975,0.7884,0.816,0.784,0.04653,0.71631
251,634,5930,0.07464,0.83011,0.8175,0.7857,0.22778,0.93626
253,20017,7133,0.19365,0.80929,0.8189,0.7874,0.03129,0.91696
255,17022,8569,0.21445,0.78634,0.8203,0.7812,0.02967,0.97599
257,20017,2891,0.21671,0.77554,0.8217,0.7829,0.04383,0.94824
259,1000,9036,0.15911,0.80504,0.8231,0.7846,0.02117,0.93024
261,20017,20162,0.19953,0.80038,0.8244,0.7863,0.09731,0.88604
263,3615,12872,0.20237,0.79921,0.8258,0.7879,0.01913,0.90662
265,20017,7546,0.20145,0.79745,0.8271,0.7895,0.01941,0.93617
267,20017,20151,0.20269,0.79739,0.8284,0.791,0.01839,0.89305
269,7291,3215,0.20642,0.7679,0.8296,0.7926,0.01616,0.98551
271,20017,5926,0.22629,0.73814,0.8235,0.7941,0.29754,0.9274
273,20017,20017,0.26567,0.69461,0.8175,0.7956,0.07345,0.81914
275,20127,20017,0.30562,0.66196,0.8116,0.7971,0.20605,0.87655
277,20126,4740,0.33783,0.57385,0.8129,0.7986,0.03743,0.94607
279,11863,20017,0.46429,0.70299,0.8071,0.8,0.03457,0.96884
281,15841,8895,0.29428,0.72007,0.8085,0.7943,0.02877,0.97204
283,20017,20153,0.40291,0.59723,0.8099,0.7958,0.11555,0.92069
285,1351,20017,0.27946,0.77582,0.8112,0.7972,0.06379,0.96184
287,20121,13875,0.22444,0.78789,0.8125,0.7986,0.03382,0.86446
289,20017,20114,0.20987,0.78991,0.8138,0.8,0.09245,0.9204
291,8260,20017,0.2072,0.44926,0.8082,0.8014,0.08424,0.95922
293,20120,5720,0.55083,0.46578,0.8095,0.7959,0.03198,0.97738
295,20017,20171,0.70626,0.29373,0.8108,0.7973,0.091,0.94336
297,964,20017,0.14271,0.69536,0.8121,0.7987,0.04021,0.97349
299,20112,7614,0.30528,0.69916,0.8133,0.8,0.02532,0.97849
301,20017,6544,0.42931,0.58043,0.8146,0.7947,0.02141,0.98498
303,16859,5827,0.68721,0.40976,0.8092,0.7895,0.09504,0.96789
305,8339,14353,0.60281,0.38723,0.8105,0.7908,0.03734,0.96253
307,10844,3555,0.62025,0.37724,0.8117,0.7922,0.0387,0.98825
309,14329,10077,0.6223,0.37659,0.8129,0.7871,0.04173,0.98564
311,7279,,0.62173,,0.8141,,0.01313,
