MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
71,11486,11517,0.36657,0.62488,0.8611,0.8333,0.00613,0.99449
73,9563,20017,0.38031,0.63124,0.8649,0.8108,0.00528,0.99407
75,882,3248,0.34136,0.66808,0.8684,0.7895,0.01202,0.99374
77,6129,7352,0.38249,0.58621,0.8718,0.7949,0.02057,0.99569
79,15904,2068,0.41367,0.56878,0.875,0.8,0.0052,0.99288
81,3748,6495,0.44984,0.50443,0.878,0.8049,0.00881,0.99225
83,10198,816,0.48872,0.47526,0.881,0.8095,0.00843,0.99598
85,2345,20017,0.47871,0.52998,0.8837,0.814,0.03478,0.99422
87,2325,4383,0.44641,0.54734,0.8864,0.8182,0.00535,0.99625
89,3594,4481,0.41506,0.58069,0.8889,0.8222,0.0035,0.99574
91,8014,15214,0.41592,0.59042,0.8913,0.8261,0.00532,0.99473
93,12103,20017,0.42007,0.5732,0.8936,0.8298,0.00679,0.99419
95,10864,20017,0.42511,0.6009,0.875,0.8333,0.00721,0.99337
97,20093,5133,0.39903,0.59959,0.8776,0.8367,0.00854,0.99118
99,6735,4207,0.39874,0.60367,0.88,0.84,0.01417,0.99562
101,9870,5534,0.37866,0.65345,0.8824,0.8431,0.0047,0.99573
103,14559,4013,0.35619,0.63831,0.8846,0.8462,0.00488,0.99491
105,9071,5130,0.38926,0.60348,0.8868,0.8491,0.00857,0.9956
107,20018,1634,0.37751,0.60087,0.8889,0.8519,0.00535,0.99418
109,13208,18761,0.36976,0.63063,0.8909,0.8545,0.00644,0.99354
111,3208,2941,0.37399,0.6187,0.8929,0.8571,0.00521,0.99338
113,20017,20087,0.36943,0.63104,0.8947,0.8596,0.00944,0.99188
115,9896,3919,0.37265,0.64179,0.8966,0.8448,0.00937,0.99092
117,3765,2069,0.34283,0.67547,0.8983,0.8475,0.00875,0.99075
119,2015,8376,0.30757,0.74096,0.9,0.85,0.00899,0.9888
121,4675,18004,0.26903,0.71806,0.9016,0.8525,0.00676,0.99264
123,20017,20112,0.28308,0.71694,0.9032,0.8548,0.00822,0.99196
125,1357,11418,0.15719,0.82352,0.9048,0.8571,0.01043,0.99326
127,11848,3427,0.17109,0.82729,0.8906,0.8594,0.01621,0.99417
129,4995,20017,0.16776,0.83357,0.8923,0.8615,0.00663,0.9898
131,5982,13425,0.17697,0.83082,0.8788,0.8636,0.01967,0.99339
133,5212,6149,0.16696,0.85075,0.8806,0.8657,0.00759,0.99077
135,20017,20117,0.15906,0.84067,0.8824,0.8676,0.00993,0.99067
137,6217,20017,0.1451,0.85302,0.8841,0.8696,0.00777,0.99074
139,20097,20175,0.1469,0.85304,0.8857,0.8714,0.00963,0.9905
141,3659,13876,0.12651,0.86704,0.8873,0.8732,0.01804,0.99352
143,20017,9693,0.1323,0.86319,0.8889,0.8611,0.00832,0.99495
145,2732,5986,0.15064,0.86684,0.8904,0.863,0.00731,0.99501
147,17501,20017,0.13588,0.86534,0.8919,0.8649,0.00649,0.99517
149,2467,5388,0.13482,0.87525,0.8933,0.8667,0.00578,0.99371
151,8388,20017,0.12731,0.87676,0.8947,0.8684,0.0091,0.99363
153,11494,3517,0.12898,0.8798,0.8831,0.8701,0.00677,0.9952
155,8073,8213,0.13476,0.85248,0.8846,0.8718,0.00653,0.9952
157,2775,3534,0.16684,0.86012,0.8734,0.8608,0.00594,0.99507
159,3164,4714,0.18061,0.86922,0.8625,0.8625,0.00787,0.99605
161,3028,8558,0.1342,0.8689,0.8642,0.8642,0.00345,0.9963
163,1715,10978,0.12413,0.87642,0.8659,0.8659,0.00422,0.99571
165,20017,5535,0.12054,0.91678,0.8675,0.8554,0.00576,0.99561
167,3843,7532,0.07594,0.93053,0.869,0.8571,0.00497,0.99534
169,9283,7708,0.06759,0.89071,0.8588,0.8588,0.00592,0.99526
171,20017,5689,0.11252,0.89737,0.8605,0.8488,0.00531,0.99521
173,14798,7683,0.22274,0.77452,0.8621,0.8506,0.00583,0.99543
175,8090,11542,0.22955,0.85344,0.8636,0.8409,0.00575,0.99514
177,2110,7455,0.38715,0.63818,0.8652,0.8427,0.00661,0.99527
179,1803,2017,0.31209,0.70331,0.8667,0.8444,0.00477,0.99521
181,20017,11812,0.27486,0.75011,0.8681,0.8462,0.00783,0.99235
183,20017,10211,0.24198,0.81256,0.8696,0.837,0.00833,0.99411
185,2775,3633,0.26542,0.68613,0.871,0.8387,0.00738,0.99413
187,13317,21569,0.31934,0.69778,0.8723,0.8404,0.00706,0.99223
189,23765,4503,0.30044,0.64027,0.8737,0.8421,0.00776,0.99484
191,12992,3089,0.36019,0.71047,0.8646,0.8438,0.00651,0.99514
193,16866,5204,0.29713,0.72918,0.866,0.8454,0.00659,0.99475
195,13779,8930,0.29091,0.70308,0.8673,0.8469,0.01382,0.98703
197,20017,7646,0.29577,0.68649,0.8687,0.8384,0.01403,0.99047
199,6766,3235,0.23599,0.77639,0.86,0.84,0.00844,0.99241
201,20017,5987,0.20157,0.75048,0.8614,0.8416,0.01158,0.99228
203,8848,4706,0.23559,0.86035,0.8529,0.8333,0.00814,0.99227
205,6712,11281,0.29682,0.7319,0.8447,0.835,0.00881,0.99333
207,13165,19923,0.26005,0.74105,0.8462,0.8365,0.00849,0.99243
209,24517,7195,0.25916,0.75626,0.8476,0.8286,0.01027,0.99292
211,20017,10121,0.25829,0.76254,0.8491,0.8208,0.01054,0.99286
213,20017,49235,0.36644,0.64512,0.8505,0.8224,0.01031,0.99262
215,14327,6020,0.3494,0.79863,0.8426,0.8241,0.00821,0.99241
217,20017,11444,0.19199,0.83973,0.844,0.8165,0.01111,0.99238
219,20017,7999,0.22617,0.78729,0.8455,0.8182,0.01,0.99061
221,20017,24556,0.20727,0.79258,0.8468,0.8198,0.00972,0.99225
