MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
73,5906,1109,0.69948,0.3164,0.8919,0.8649,0.97545,0.03735
75,10056,6982,0.70487,0.40349,0.8684,0.8421,0.96706,0.04083
77,3591,14947,0.61785,0.38944,0.8718,0.8462,0.98328,0.01911
79,3574,20017,0.6036,0.40666,0.875,0.85,0.97838,0.02288
81,9575,10265,0.61534,0.39579,0.878,0.8293,0.98141,0.0204
83,4354,2924,0.61277,0.41937,0.881,0.8095,0.99046,0.05741
85,3074,20017,0.64849,0.34308,0.8837,0.814,0.99684,0.0056
87,6941,9319,0.68225,0.32702,0.8864,0.8182,0.99596,0.07691
89,5893,6009,0.67047,0.31573,0.8889,0.8222,0.99544,0.00465
91,7815,8311,0.67513,0.32789,0.8913,0.8261,0.99487,0.00555
93,6291,13147,0.68184,0.33045,0.8936,0.8085,0.99341,0.05898
95,6577,11469,0.68009,0.29304,0.875,0.8125,0.99623,0.0037
97,3925,3302,0.69766,0.28528,0.8776,0.8163,0.99533,0.00385
99,5427,4929,0.69536,0.26861,0.88,0.82,0.9944,0.00627
101,4797,4594,0.73167,0.25763,0.8824,0.8235,0.994,0.00505
103,15074,7376,0.74084,0.25849,0.8846,0.8269,0.99275,0.00838
105,11919,20017,0.75728,0.24818,0.8868,0.8302,0.99277,0.00804
107,20117,8778,0.75151,0.2575,0.8889,0.8148,0.99382,0.00788
109,4352,6021,0.78376,0.2212,0.8727,0.8182,0.99602,0.00589
111,10350,8481,0.7786,0.24079,0.875,0.8214,0.99196,0.01145
113,10988,14046,0.74589,0.25727,0.8772,0.807,0.99069,0.00892
115,10760,12743,0.77008,0.23769,0.8793,0.8103,0.99277,0.00851
117,6741,10039,0.76092,0.25024,0.8814,0.8136,0.99329,0.00873
119,14177,12660,0.76007,0.25788,0.8833,0.8167,0.99314,0.00895
121,9895,9553,0.74838,0.24375,0.8852,0.8197,0.9912,0.01737
123,20017,20095,0.75532,0.24475,0.8871,0.8226,0.99112,0.00845
125,20178,8333,0.75537,0.28006,0.873,0.8254,0.97881,0.01011
127,20017,17405,0.72091,0.28356,0.875,0.8281,0.99505,0.00488
129,20017,5545,0.71772,0.26972,0.8769,0.8154,0.99544,0.0091
131,8472,3715,0.7635,0.23109,0.8636,0.8182,0.99544,0.02764
133,6922,5723,0.77319,0.23722,0.8657,0.8209,0.99461,0.01252
135,6612,2940,0.76085,0.2427,0.8676,0.8235,0.98743,0.02556
137,20017,5845,0.75435,0.27976,0.8696,0.8116,0.98576,0.02223
139,11286,4466,0.81449,0.18519,0.8714,0.8143,0.99144,0.00966
141,10202,10288,0.8236,0.16862,0.8732,0.8169,0.98895,0.0131
143,17649,12176,0.83069,0.18175,0.875,0.8194,0.98929,0.01186
145,10387,2576,0.82336,0.15042,0.8767,0.8219,0.99241,0.00796
147,20017,13924,0.85531,0.14871,0.8784,0.8243,0.99328,0.00808
149,4680,10597,0.85521,0.14361,0.8667,0.8133,0.99373,0.00946
151,14700,,0.85961,,0.8684,,0.99069,
