MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
87,17922,9130,0.50988,0.47755,0.7727,0.8636,0.96,0.05183
89,8765,3545,0.4696,0.49385,0.7556,0.8667,0.96463,0.03761
91,20017,20076,0.50748,0.49278,0.7609,0.8696,0.95562,0.04719
93,13587,6382,0.49672,0.55905,0.7447,0.8511,0.95098,0.02266
95,6532,4900,0.55521,0.5113,0.7292,0.8542,0.97096,0.04355
97,6598,4751,0.52533,0.59117,0.7143,0.8367,0.93791,0.10947
99,1766,6331,0.37794,0.62098,0.72,0.82,0.98094,0.11505
101,19100,3667,0.4161,0.6012,0.7255,0.8235,0.91012,0.05657
103,10365,5857,0.39847,0.58564,0.7308,0.8269,0.9724,0.02672
105,20017,9779,0.42318,0.59592,0.7358,0.8302,0.945,0.02168
107,20017,20090,0.40623,0.59379,0.7407,0.8333,0.96356,0.046
109,20169,14476,0.40653,0.61048,0.7455,0.8364,0.96063,0.02703
111,2079,16675,0.39466,0.59136,0.75,0.8393,0.97704,0.0265
113,13437,8030,0.41528,0.56015,0.7544,0.8421,0.97516,0.0256
115,3507,5483,0.43599,0.58041,0.7414,0.8448,0.97419,0.06573
117,10180,10428,0.45088,0.56309,0.7458,0.8305,0.97709,0.09361
119,3720,5525,0.42752,0.57364,0.75,0.8333,0.97365,0.02941
121,7201,4989,0.43475,0.58707,0.7541,0.8361,0.96203,0.0304
123,2422,5921,0.45548,0.57614,0.7419,0.8226,0.97237,0.06936
125,16200,20017,0.41901,0.58286,0.746,0.8095,0.97206,0.01527
127,7431,20017,0.39008,0.60688,0.75,0.8125,0.98021,0.01825
129,20100,7177,0.39319,0.62121,0.7538,0.8154,0.98217,0.0186
131,6024,4703,0.39538,0.61098,0.7424,0.8182,0.98323,0.02303
133,5443,1912,0.41237,0.6372,0.7313,0.8209,0.97987,0.01857
135,20017,7167,0.38815,0.61417,0.7353,0.8235,0.97713,0.02602
137,7023,12671,0.39838,0.6078,0.7391,0.8116,0.97577,0.02151
139,8293,18694,0.43013,0.58402,0.7429,0.8143,0.97465,0.02562
141,6205,11378,0.43363,0.56014,0.7465,0.8169,0.97626,0.02889
143,16360,2008,0.44601,0.57162,0.75,0.8194,0.96535,0.04954
145,7726,4689,0.41908,0.56537,0.7534,0.8219,0.9537,0.04444
147,17155,15794,0.45521,0.57063,0.7432,0.8243,0.96909,0.03982
149,12951,5794,0.45372,0.57227,0.7467,0.8133,0.96339,0.03364
151,5682,10118,0.40424,0.59718,0.75,0.8026,0.96944,0.02982
153,10746,15988,0.46049,0.54029,0.7532,0.7922,0.97351,0.03637
155,6296,5487,0.4854,0.51234,0.7564,0.7949,0.96952,0.04248
157,20017,6681,0.49528,0.49702,0.7595,0.7848,0.9627,0.05304
159,17881,6867,0.45904,0.48138,0.75,0.7875,0.98596,0.00925
161,4247,20017,0.50473,0.47034,0.7531,0.7901,0.99288,0.01449
163,20090,20162,0.52992,0.47018,0.7561,0.7927,0.98606,0.01511
165,17312,11775,0.53556,0.45947,0.759,0.7831,0.98714,0.01671
167,20017,20092,0.49796,0.50192,0.7619,0.7857,0.98345,0.01636
169,11805,6213,0.51982,0.34246,0.7529,0.7882,0.98915,0.01291
171,11852,3759,0.71951,0.23864,0.7558,0.7907,0.99117,0.0095
173,10952,5586,0.7722,0.2754,0.7586,0.7816,0.99208,0.01113
175,8697,9282,0.78841,0.38597,0.75,0.7727,0.99392,0.01579
177,4594,3132,0.74554,0.21,0.7528,0.7753,0.99128,0.01339
179,20017,7341,0.77849,0.21591,0.7556,0.7778,0.99341,0.00861
181,10768,7162,0.78951,0.21059,0.7582,0.7802,0.99374,0.00806
183,20017,10912,0.78572,0.22346,0.7609,0.7826,0.99358,0.00723
185,2207,16856,0.76213,0.23132,0.7634,0.7849,0.99621,0.0095
187,5429,11966,0.78392,0.20558,0.766,0.7872,0.9918,0.01058
189,11680,20017,0.78817,0.20921,0.7684,0.7895,0.9887,0.01315
191,5980,20017,0.80176,0.19952,0.7708,0.7812,0.98953,0.04677
193,20017,4477,0.81016,0.1797,0.7732,0.7835,0.99465,0.00747
195,20017,10093,0.81418,0.19126,0.7755,0.7857,0.99312,0.00993
197,8714,2670,0.82335,0.18068,0.7778,0.7879,0.99593,0.00693
199,20017,20099,0.82674,0.1736,0.78,0.79,0.99707,0.00469
201,20169,6780,0.82675,0.1978,0.7822,0.7921,0.99738,0.00338
203,7608,20017,0.81388,0.18193,0.7843,0.7941,0.99681,0.00463
205,10711,6860,0.83648,0.17687,0.7864,0.7961,0.99709,0.00443
207,6153,12915,0.84864,0.25048,0.7788,0.7885,0.99692,0.05966
209,5426,,0.79856,,0.7714,,0.99707,
