MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
77,2153,9325,0.44887,0.541,0.7692,0.8974,0.90975,0.14753
79,6239,4709,0.51931,0.58508,0.75,0.875,0.94356,0.08697
81,14443,11762,0.46454,0.56598,0.7561,0.878,0.8994,0.12097
83,20017,20117,0.43423,0.56575,0.7619,0.881,0.87641,0.1222
85,7087,2467,0.43254,0.57668,0.7674,0.8837,0.8833,0.11809
87,6464,20017,0.4582,0.54664,0.7727,0.8864,0.89477,0.10262
89,8395,11095,0.47475,0.52036,0.7778,0.8889,0.9057,0.07502
91,9187,6531,0.47916,0.49765,0.7826,0.8913,0.94984,0.05078
93,20017,10520,0.49763,0.51903,0.7872,0.8936,0.95527,0.03616
95,20017,16945,0.47872,0.55667,0.7917,0.8958,0.97036,0.02419
97,19908,20017,0.44454,0.5557,0.7959,0.898,0.9843,0.01412
99,8398,7862,0.42998,0.38864,0.78,0.9,0.99252,0.01117
101,20017,2801,0.6156,0.40432,0.7843,0.8824,0.98788,0.00901
103,20017,16738,0.66055,0.3433,0.7885,0.8846,0.99126,0.01059
105,3293,3626,0.68258,0.31554,0.7925,0.8679,0.99389,0.00771
107,3393,3141,0.74567,0.27568,0.7963,0.8519,0.99718,0.00463
109,2285,6320,0.75856,0.24237,0.8,0.8545,0.9972,0.00391
111,4333,3688,0.73258,0.28626,0.8036,0.8393,0.99633,0.00596
113,16862,4171,0.74669,0.2706,0.807,0.8421,0.9968,0.00432
115,5515,3907,0.736,0.29426,0.8103,0.8448,0.99714,0.00441
117,4872,20017,0.64682,0.3562,0.8136,0.8475,0.99319,0.00684
119,20128,5075,0.64402,0.38612,0.8167,0.8333,0.99347,0.01022
121,6230,20017,0.72247,0.27634,0.8197,0.8361,0.99619,0.0057
123,4844,8661,0.73983,0.2218,0.8226,0.8387,0.99485,0.013
125,20017,9372,0.77428,0.25215,0.8254,0.8413,0.99486,0.00558
127,5758,8564,0.77213,0.20846,0.8281,0.8438,0.9954,0.00758
129,9298,1743,0.83243,0.18039,0.8308,0.8462,0.99396,0.02092
131,11896,6645,0.8286,0.17774,0.8333,0.8333,0.99104,0.02633
133,7347,2678,0.81018,0.20216,0.8358,0.8358,0.99065,0.02318
135,10300,7678,0.80599,0.21951,0.8382,0.8382,0.97653,0.02623
137,11289,7061,0.79378,0.18932,0.8406,0.8406,0.97934,0.01503
139,3606,4639,0.80848,0.22595,0.8429,0.8429,0.98484,0.00952
141,5915,17064,0.77023,0.24773,0.8451,0.8451,0.9901,0.0136
143,7507,13183,0.769,0.23573,0.8472,0.8472,0.98908,0.01089
145,6165,3365,0.7788,0.22409,0.8493,0.8493,0.99016,0.01255
147,2086,4981,0.78302,0.20322,0.8514,0.8514,0.9857,0.02986
149,20017,7686,0.79053,0.21666,0.8533,0.8533,0.98231,0.02224
151,15897,9688,0.79962,0.21107,0.8553,0.8553,0.9784,0.026
153,20017,6314,0.79336,0.2115,0.8571,0.8571,0.97385,0.02737
155,20017,20017,0.78935,0.15713,0.8462,0.859,0.97851,0.02291
157,8081,5863,0.85164,0.14312,0.8481,0.8608,0.98293,0.01564
159,12976,6063,0.85687,0.14141,0.85,0.85,0.98844,0.01334
161,20017,5228,0.84551,0.15757,0.8519,0.8395,0.98504,0.01315
163,16829,20017,0.85258,0.1486,0.8537,0.8415,0.98437,0.01459
165,6704,2016,0.85149,0.16726,0.8554,0.8434,0.97849,0.02074
167,13883,4145,0.82993,0.17055,0.8571,0.8333,0.98059,0.01622
169,14914,20017,0.84677,0.15574,0.8588,0.8353,0.98735,0.01335
171,4350,9588,0.85562,0.14872,0.8488,0.8372,0.98551,0.01152
173,20017,5323,0.84981,0.15635,0.8506,0.8276,0.98655,0.01083
175,15210,20017,0.83507,0.1657,0.8523,0.8295,0.98841,0.01254
177,7769,10084,0.83388,0.17629,0.8539,0.8315,0.98734,0.01376
179,20017,4777,0.82371,0.19353,0.8556,0.8333,0.98584,0.01593
181,8930,20017,0.82807,0.17157,0.8571,0.8352,0.9863,0.0144
183,2025,20017,0.82473,0.18043,0.8587,0.837,0.98409,0.01582
185,20121,8092,0.81942,0.18672,0.8602,0.8387,0.98462,0.01621
187,14573,20017,0.81234,0.18695,0.8617,0.8404,0.98676,0.01378
189,7531,7994,0.81946,0.20161,0.8526,0.8421,0.99087,0.02021
191,20017,7556,0.79798,0.2053,0.8542,0.8438,0.98074,0.01963
193,9114,20017,0.82926,0.1666,0.8557,0.8454,0.98534,0.01281
195,7719,20017,0.84977,0.1369,0.8469,0.8469,0.98868,0.02376
197,20131,7720,0.8632,0.1391,0.8485,0.8384,0.98351,0.01831
199,13719,20018,0.84007,0.1613,0.85,0.84,0.98667,0.01387
201,2672,20017,0.81307,0.18114,0.8515,0.8317,0.98728,0.01399
203,5779,5109,0.77312,0.24369,0.8529,0.8235,0.99095,0.03007
205,4835,20017,0.80731,0.19864,0.8544,0.8252,0.99513,0.00822
207,6437,20017,0.7944,0.21302,0.8558,0.8269,0.99522,0.01217
209,20126,3129,0.78681,0.2132,0.8571,0.8286,0.97701,0.03827
211,20017,13614,0.77755,0.22905,0.8585,0.8302,0.98212,0.01596
213,20017,2769,0.76668,0.23359,0.8598,0.8318,0.98826,0.01477
215,20017,,0.76689,,0.8611,,0.97743,
