MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
55,4304,5689,0.45386,0.57114,0.75,0.7143,0.0833,0.90465
57,5192,11017,0.46242,0.54452,0.7586,0.7241,0.11869,0.8867
59,11217,20017,0.45266,0.54683,0.7667,0.7333,0.11408,0.88612
61,12596,7518,0.44718,0.58068,0.7742,0.7097,0.11555,0.8917
63,13924,7989,0.49276,0.53796,0.7812,0.7188,0.19138,0.8055
65,5157,1490,0.47643,0.55197,0.7576,0.7273,0.20257,0.84662
67,4256,4775,0.41724,0.57982,0.7647,0.7059,0.05117,0.94512
69,4587,2571,0.40295,0.59981,0.7714,0.7143,0.10843,0.93607
71,2047,6842,0.41915,0.60454,0.7778,0.7222,0.066,0.91816
73,14440,5972,0.40066,0.62774,0.7838,0.7027,0.08758,0.93591
75,8129,12680,0.43949,0.55664,0.7895,0.7105,0.07626,0.92814
77,20017,14287,0.44074,0.55948,0.7949,0.7179,0.07724,0.92257
79,4061,6265,0.3931,0.63477,0.8,0.725,0.04547,0.95164
81,5789,4642,0.38837,0.64484,0.7805,0.7073,0.05927,0.93666
83,13734,9478,0.39044,0.6136,0.7857,0.6905,0.05587,0.92198
85,5242,10618,0.39295,0.60941,0.7907,0.6977,0.05553,0.9391
87,4030,8780,0.40397,0.61728,0.7727,0.6818,0.07059,0.96681
89,9788,10971,0.44506,0.55454,0.7778,0.6889,0.06184,0.95039
91,5671,4106,0.49547,0.57588,0.7609,0.6957,0.03623,0.95552
93,7196,3434,0.42948,0.57744,0.7447,0.7021,0.03845,0.8992
95,4178,9988,0.44404,0.5809,0.75,0.6875,0.12178,0.95216
97,6164,1396,0.41639,0.6002,0.7347,0.6939,0.01839,0.98265
99,5695,4522,0.36048,0.58924,0.72,0.7,0.05482,0.98418
101,8272,3195,0.42008,0.56116,0.7255,0.6863,0.01856,0.98211
103,4377,5690,0.43404,0.54399,0.7115,0.6923,0.01999,0.95644
105,7486,9057,0.47973,0.5407,0.717,0.6792,0.06791,0.9749
107,10530,15372,0.49012,0.52258,0.7222,0.6852,0.03712,0.96483
109,20017,20216,0.47749,0.52327,0.7273,0.6909,0.03979,0.95773
111,20313,6539,0.47647,0.53394,0.7321,0.6964,0.02398,0.96921
113,13517,1436,0.46089,0.5339,0.7368,0.7018,0.03589,0.95975
115,9564,5040,0.49762,0.56297,0.7241,0.7069,0.06792,0.98553
117,6552,2876,0.40881,0.53916,0.7119,0.7119,0.01895,0.98971
119,6982,4164,0.44489,0.55125,0.7167,0.7,0.01543,0.98085
121,3058,20017,0.37971,0.60014,0.7213,0.7049,0.0279,0.9633
123,7566,4949,0.44655,0.64615,0.7097,0.6935,0.02839,0.98774
125,4287,6085,0.3716,0.62729,0.7143,0.6984,0.01401,0.98489
127,1522,20017,0.34804,0.62958,0.7188,0.7031,0.02919,0.96523
129,15422,11950,0.37609,0.62021,0.7231,0.7077,0.03566,0.97523
131,4514,14660,0.37212,0.64001,0.7273,0.7121,0.03042,0.95327
133,7777,6808,0.40081,0.66237,0.7164,0.7164,0.03612,0.98312
135,6821,8404,0.35359,0.68091,0.7059,0.7206,0.0085,0.98781
137,6519,17186,0.31705,0.6978,0.7101,0.7246,0.0151,0.98555
139,6611,20017,0.29743,0.70092,0.7143,0.7286,0.01525,0.97662
141,4579,14394,0.30398,0.71037,0.7183,0.7324,0.01247,0.98581
143,11985,1509,0.28906,0.69464,0.7222,0.7361,0.01824,0.98173
145,11386,1460,0.29583,0.69625,0.726,0.7397,0.02293,0.98435
147,6476,6712,0.30491,0.67678,0.7162,0.7432,0.04978,0.98736
149,8047,2990,0.36661,0.62982,0.72,0.7467,0.01654,0.9915
151,1491,2503,0.38325,0.62608,0.7237,0.75,0.06492,0.98881
153,6986,4247,0.36957,0.66248,0.7273,0.7532,0.01358,0.98404
155,4615,3423,0.3486,0.68216,0.7308,0.7564,0.0153,0.98427
157,2883,3205,0.27334,0.75197,0.7342,0.7595,0.01002,0.9843
159,4897,7561,0.29774,0.79754,0.725,0.75,0.05152,0.98347
161,5689,2933,0.26982,0.75488,0.716,0.7531,0.06784,0.98649
163,11447,5960,0.26591,0.73207,0.7195,0.7561,0.01966,0.97825
165,15150,7002,0.27823,0.73015,0.7229,0.759,0.02469,0.97858
167,9410,7859,0.28481,0.64391,0.7143,0.7619,0.07059,0.98471
169,6366,9876,0.3806,0.66797,0.7059,0.7647,0.0172,0.98133
