MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
139,10041,20017,0.80047,0.19308,0.8,0.7571,0.99477,0.07518
141,20017,8438,0.80898,0.17658,0.8028,0.7465,0.98183,0.00647
143,8541,4728,0.81838,0.17069,0.8056,0.75,0.9954,0.00617
145,4785,5608,0.82427,0.15274,0.8082,0.7534,0.99537,0.00595
147,5193,20017,0.85163,0.13841,0.8108,0.7568,0.99276,0.00902
149,3208,20017,0.84837,0.14742,0.8133,0.76,0.99062,0.01006
151,4748,20017,0.86573,0.13425,0.8158,0.7632,0.99185,0.01834
153,20081,20163,0.86559,0.13423,0.8182,0.7662,0.98241,0.01193
155,1566,10004,0.86853,0.13214,0.8205,0.7692,0.99233,0.01841
157,9285,9823,0.88895,0.10151,0.8228,0.7722,0.99278,0.00768
159,9624,2743,0.90225,0.09275,0.825,0.775,0.98859,0.03781
161,2083,11523,0.91608,0.09375,0.8272,0.7778,0.9968,0.0064
163,6882,3847,0.90604,0.09678,0.8171,0.7805,0.99733,0.09783
165,4609,7121,0.90163,0.09405,0.8193,0.7831,0.99277,0.00816
167,14601,20017,0.9089,0.09219,0.8214,0.7857,0.9909,0.00971
169,10066,20017,0.91131,0.08729,0.8235,0.7882,0.99079,0.01264
171,9568,3003,0.91496,0.0706,0.814,0.7907,0.98963,0.06684
173,2446,,0.92475,,0.8161,,0.98864,
