MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
223,15476,7314,0.23981,0.7675,0.8571,0.8482,0.00789,0.99229
225,20017,8610,0.25343,0.76358,0.8584,0.8496,0.01389,0.98831
227,20017,6790,0.255,0.79036,0.8596,0.8421,0.0156,0.99024
229,4767,20017,0.19294,0.85664,0.8522,0.8435,0.20025,0.94902
231,20186,6284,0.14335,0.88872,0.8534,0.8448,0.00699,0.99291
233,20017,8082,0.11161,0.93418,0.8547,0.8462,0.00893,0.99199
235,20017,5277,0.06813,0.93086,0.8559,0.839,0.00816,0.99188
237,20017,3506,0.07906,0.91792,0.8571,0.8403,0.00962,0.99234
239,4770,7416,0.09403,0.97394,0.85,0.8333,0.08459,0.99112
241,4146,20017,0.04528,0.94233,0.843,0.8347,0.11652,0.90397
243,6349,20017,0.05419,0.93734,0.8443,0.8361,0.07066,0.98929
245,4464,20017,0.06383,0.92628,0.8455,0.8374,0.06503,0.96485
247,6980,20017,0.07008,0.92841,0.8468,0.8387,0.00867,0.96794
249,5912,20017,0.07533,0.92338,0.848,0.84,0.07581,0.98082
251,20208,20391,0.07646,0.92349,0.8492,0.8413,0.026,0.92957
253,14242,8666,0.0897,0.91442,0.8504,0.8425,0.04842,0.9947
255,20017,19864,0.08098,0.92013,0.8516,0.8438,0.00686,0.97325
257,5301,4862,0.06887,0.95851,0.8527,0.8372,0.07665,0.98464
259,20017,20175,0.103,0.89688,0.8538,0.8385,0.11163,0.92332
261,3978,5691,0.09082,0.93869,0.855,0.8397,0.04434,0.99475
263,20017,21217,0.06,0.93992,0.8561,0.8409,0.00601,0.97991
265,6937,14387,0.06022,0.94303,0.8571,0.8421,0.06762,0.99467
267,20017,7066,0.05636,0.94015,0.8582,0.8433,0.10214,0.9918
269,5087,11272,0.0626,0.94714,0.8593,0.8444,0.00644,0.98337
271,20017,5044,0.05038,0.94588,0.8603,0.8456,0.00487,0.9947
273,20017,8538,0.04783,0.95544,0.8613,0.8467,0.00645,0.99233
275,5055,6171,0.04804,0.96691,0.8551,0.8478,0.11936,0.99306
277,3308,,0.03418,,0.8561,,0.11131,
