MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
129,1657,18869,0.42752,0.57422,0.8923,0.8,0.02476,0.98259
131,3311,20017,0.42191,0.57942,0.8939,0.803,0.02294,0.98471
133,2142,5565,0.39836,0.61031,0.8955,0.791,0.01916,0.99052
135,2550,6273,0.35896,0.66304,0.8971,0.7941,0.01263,0.98711
137,20017,20085,0.32841,0.67153,0.8986,0.7971,0.01616,0.98422
139,13767,5728,0.32652,0.67378,0.9,0.8,0.01728,0.98378
141,5787,9274,0.33288,0.67882,0.9014,0.8028,0.01911,0.98208
143,3643,4633,0.29871,0.72665,0.9028,0.8056,0.02159,0.97945
145,2762,4593,0.23968,0.75013,0.9041,0.8082,0.01688,0.98015
147,2864,1843,0.26147,0.71794,0.9054,0.8108,0.02863,0.9686
149,4871,20017,0.31452,0.6763,0.8933,0.8133,0.14181,0.94083
151,11502,9553,0.37156,0.70161,0.8816,0.8158,0.07086,0.9844
153,20017,9802,0.31112,0.67563,0.8831,0.8182,0.01821,0.98272
155,1684,13189,0.27538,0.70201,0.8846,0.8205,0.09345,0.98169
157,4833,14171,0.30685,0.70708,0.8861,0.8228,0.10773,0.97564
159,2138,1669,0.28066,0.69269,0.8875,0.825,0.06711,0.98891
161,20017,3303,0.31459,0.66013,0.8889,0.8272,0.02186,0.98161
163,13480,6619,0.33926,0.61756,0.8902,0.8293,0.03096,0.95911
165,20017,20017,0.38663,0.61836,0.8795,0.8313,0.03022,0.97373
167,20123,20205,0.38205,0.61837,0.881,0.8333,0.02424,0.94526
169,20283,20784,0.38148,0.61843,0.8824,0.8353,0.02233,0.94308
171,21303,15691,0.38216,0.62316,0.8837,0.8256,0.02045,0.9702
173,20017,6140,0.34288,0.6634,0.8851,0.8276,0.02179,0.97688
175,6039,14011,0.3363,0.64944,0.8864,0.8295,0.13793,0.9676
177,10108,10483,0.36798,0.67386,0.8764,0.8315,0.10101,0.96334
179,2609,7617,0.33504,0.64434,0.8778,0.8333,0.1076,0.98289
181,8892,16428,0.36317,0.64399,0.8791,0.8352,0.0852,0.96734
183,2083,4898,0.32689,0.66585,0.8804,0.8261,0.02538,0.99317
185,20017,20204,0.28932,0.71068,0.8817,0.828,0.0118,0.98604
187,2676,20017,0.27759,0.69429,0.883,0.8298,0.00961,0.99266
189,6589,20017,0.30449,0.68616,0.8842,0.8316,0.00679,0.99387
191,1982,15159,0.29678,0.68972,0.8854,0.8333,0.00829,0.99327
193,20017,20109,0.31235,0.68783,0.8866,0.8351,0.00767,0.99297
195,6345,20017,0.32132,0.66652,0.8878,0.8367,0.02595,0.99292
197,12873,5992,0.3509,0.64352,0.8889,0.8283,0.00555,0.99348
199,20017,20118,0.35422,0.6458,0.89,0.83,0.00839,0.99378
201,6759,14458,0.3711,0.62137,0.8911,0.8317,0.00743,0.99333
203,20017,6479,0.38336,0.63382,0.8922,0.8235,0.00726,0.99399
205,3762,4010,0.38636,0.56998,0.8932,0.8252,0.00567,0.99412
207,20017,7967,0.42526,0.57459,0.8942,0.8269,0.00782,0.99021
209,20017,2207,0.39258,0.59693,0.8952,0.8286,0.00715,0.99283
211,20017,1313,0.31406,0.56846,0.8962,0.8302,0.00837,0.99233
213,20017,14429,0.2819,0.76055,0.8972,0.8224,0.01003,0.99184
215,6102,5392,0.38915,0.62853,0.8889,0.8241,0.08255,0.99087
217,8766,18539,0.31233,0.72535,0.8899,0.8165,0.00755,0.99139
219,4851,20017,0.28288,0.78099,0.8909,0.8182,0.06932,0.97328
221,6456,20017,0.23691,0.81386,0.8919,0.8198,0.07505,0.9664
223,6867,8331,0.19983,0.85004,0.8839,0.8125,0.03459,0.99323
225,20017,7896,0.13451,0.87568,0.885,0.8053,0.00896,0.99127
227,13602,11797,0.15875,0.8981,0.886,0.807,0.01681,0.98866
229,20017,5376,0.09564,0.92583,0.887,0.8,0.01473,0.98094
231,20017,5399,0.09243,0.92881,0.8879,0.7931,0.03139,0.98637
233,5375,9049,0.09456,0.91538,0.8889,0.7863,0.14811,0.98963
235,20017,8638,0.08194,0.92327,0.8898,0.7797,0.0235,0.98069
237,20017,10393,0.09029,0.91533,0.8908,0.7731,0.06056,0.95359
239,20017,8882,0.08113,0.92527,0.8917,0.775,0.05523,0.97802
241,20017,11899,0.07362,0.93769,0.8926,0.7686,0.02166,0.98243
243,13819,9970,0.08447,0.93137,0.8934,0.7705,0.03528,0.98047
245,20017,20181,0.06674,0.93325,0.8943,0.7642,0.03005,0.92763
247,20017,13065,0.06768,0.8128,0.8871,0.7661,0.14275,0.98171
249,7515,20017,0.27663,0.59552,0.88,0.768,0.04115,0.95941
251,20165,11592,0.40414,0.61906,0.881,0.7698,0.02945,0.97421
253,11820,20017,0.4206,0.57726,0.8819,0.7638,0.0815,0.96661
255,1468,20017,0.3663,0.65367,0.8828,0.7656,0.07053,0.95705
257,20197,17963,0.34668,0.68086,0.8837,0.7597,0.01832,0.98666
259,9328,20017,0.15199,0.83669,0.8846,0.7615,0.01246,0.98188
261,5570,20017,0.19771,0.81976,0.8779,0.7634,0.05748,0.97015
263,20167,5996,0.1802,0.83609,0.8788,0.7652,0.02424,0.98517
265,20017,20108,0.18242,0.81767,0.8797,0.7669,0.03228,0.94759
267,2428,20017,0.18134,0.78808,0.8806,0.7687,0.02841,0.97669
269,20100,16924,0.2118,0.79256,0.8815,0.7704,0.02279,0.97128
271,20017,20149,0.2089,0.79101,0.8824,0.7721,0.0255,0.93455
273,6374,8453,0.23232,0.79494,0.8759,0.7737,0.04172,0.96835
275,20017,4442,0.21563,0.79246,0.8768,0.7681,0.02883,0.97873
277,20017,4528,0.24572,0.74225,0.8777,0.7626,0.00611,0.95236
279,20017,3470,0.25084,0.73967,0.8714,0.7643,0.05577,0.97362
