MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
83,16480,11497,0.47556,0.5116,0.7619,0.8333,0.00718,0.97838
85,16335,13403,0.49215,0.52843,0.7442,0.8372,0.04933,0.96076
87,15246,20017,0.47417,0.52592,0.75,0.8409,0.00954,0.95732
89,13528,3101,0.46797,0.52855,0.7556,0.8444,0.00528,0.9945
91,20017,20316,0.48428,0.51601,0.7609,0.8478,0.00566,0.99321
93,20389,4816,0.48427,0.51951,0.766,0.8298,0.00693,0.99323
95,11204,7793,0.54778,0.48382,0.7708,0.8125,0.00742,0.98992
97,3267,20017,0.50935,0.48886,0.7755,0.8163,0.01773,0.98528
99,20214,7179,0.51161,0.51327,0.78,0.82,0.01289,0.98178
101,5920,4065,0.54061,0.5181,0.7647,0.8235,0.0541,0.99016
103,5499,6418,0.52531,0.53735,0.75,0.8269,0.01212,0.99048
105,8500,1775,0.47372,0.50956,0.7547,0.8302,0.01061,0.98634
107,18671,9153,0.49886,0.50345,0.7593,0.8333,0.01907,0.97612
109,9906,3039,0.50589,0.48877,0.7455,0.8364,0.03342,0.95091
111,2411,5689,0.47043,0.51095,0.75,0.8393,0.02936,0.98569
113,12498,8465,0.48837,0.55393,0.7544,0.8246,0.01581,0.98113
115,1866,5403,0.53187,0.52183,0.7586,0.8103,0.0512,0.98745
117,5627,2334,0.62463,0.37459,0.7458,0.8136,0.0551,0.98683
119,3904,2455,0.6509,0.38008,0.7333,0.8167,0.01954,0.98638
121,3446,2242,0.58401,0.42493,0.7377,0.8197,0.0161,0.98536
123,3434,8199,0.55595,0.5053,0.7419,0.8226,0.01446,0.98594
125,2592,17315,0.49195,0.51916,0.746,0.8254,0.0132,0.9843
127,8172,15645,0.46435,0.5459,0.75,0.8281,0.01514,0.98619
129,12316,6522,0.48864,0.48482,0.7538,0.8308,0.01605,0.98435
131,12824,7522,0.54552,0.45929,0.7576,0.8333,0.013,0.98672
133,7569,4542,0.54152,0.511,0.7612,0.8209,0.01358,0.98387
135,6467,4492,0.53536,0.59811,0.75,0.8088,0.01097,0.99043
137,4569,6330,0.44654,0.58301,0.7391,0.8116,0.01096,0.98784
139,6087,11885,0.46114,0.55634,0.7286,0.8143,0.03935,0.9702
141,6606,20017,0.48761,0.55887,0.7183,0.8169,0.03943,0.98104
143,9760,20017,0.42901,0.565,0.7222,0.8056,0.01732,0.9901
145,20017,11824,0.43273,0.65863,0.7123,0.8082,0.00932,0.98806
147,373,20017,0.29648,0.71471,0.7162,0.8108,0.01054,0.98375
149,20146,5718,0.28529,0.75376,0.72,0.8,0.0144,0.9911
151,10044,12617,0.24558,0.73707,0.7105,0.8026,0.01791,0.97719
153,6946,4946,0.31066,0.76101,0.7013,0.7922,0.02014,0.98406
