MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
71,10519,20017,0.37258,0.62583,0.75,0.8611,0.01109,0.99426
73,15492,1521,0.38232,0.60229,0.7568,0.8649,0.00491,0.99602
75,4744,8241,0.3966,0.5793,0.7368,0.8421,0.00493,0.99461
77,8826,5734,0.4061,0.61042,0.7436,0.8462,0.00772,0.99286
79,5130,10802,0.41195,0.63525,0.725,0.85,0.00761,0.99094
81,9456,11738,0.37218,0.64079,0.7317,0.8537,0.01146,0.98542
83,15482,16411,0.36531,0.6343,0.7381,0.8571,0.02167,0.9726
85,3778,6059,0.37339,0.65508,0.7209,0.8605,0.0369,0.97518
87,20017,7620,0.35027,0.64464,0.7045,0.8636,0.01186,0.99099
89,9473,3795,0.38578,0.60084,0.7111,0.8667,0.01097,0.98953
91,20017,4890,0.40588,0.58061,0.7174,0.8696,0.01287,0.98404
93,2939,5665,0.3923,0.5892,0.7234,0.8723,0.01779,0.96344
95,4545,8829,0.44392,0.55358,0.7292,0.875,0.01168,0.98606
97,4313,20017,0.46045,0.55484,0.7347,0.8776,0.00978,0.96526
99,20086,20157,0.44546,0.55454,0.74,0.88,0.03658,0.96569
101,8408,1954,0.45819,0.506,0.7451,0.8824,0.03576,0.96157
103,18693,8837,0.4768,0.52025,0.75,0.8846,0.04311,0.95759
105,7567,8142,0.48906,0.5346,0.7547,0.8868,0.02787,0.96562
107,20017,20085,0.467,0.53317,0.7593,0.8889,0.04363,0.95855
109,7230,4370,0.45486,0.57071,0.7636,0.8727,0.04089,0.96869
111,4514,5154,0.47674,0.55493,0.7679,0.875,0.02744,0.97607
113,5074,20017,0.44999,0.55259,0.7719,0.8772,0.00978,0.98114
115,6445,2203,0.44372,0.52484,0.7586,0.8793,0.02307,0.99265
117,11650,7492,0.47124,0.52341,0.7627,0.8814,0.00966,0.98575
119,10096,9427,0.46058,0.53515,0.7667,0.8833,0.01577,0.98244
121,5993,7688,0.45239,0.54951,0.7705,0.8689,0.01795,0.97718
123,1520,10339,0.39297,0.55973,0.7742,0.871,0.04003,0.98323
125,11813,3630,0.5077,0.6374,0.7619,0.873,0.01349,0.98789
127,6163,8072,0.39222,0.6332,0.75,0.875,0.03786,0.98482
129,3202,20017,0.35687,0.64529,0.7538,0.8769,0.01521,0.98604
131,8162,20017,0.35457,0.64911,0.7576,0.8788,0.01635,0.98558
133,5363,2018,0.35936,0.65383,0.7612,0.8806,0.01547,0.98065
135,10099,9114,0.35282,0.70258,0.75,0.8824,0.03806,0.96954
137,6930,4740,0.29553,0.66985,0.7536,0.8841,0.03569,0.96145
139,9699,12418,0.34607,0.68037,0.7571,0.8857,0.02683,0.97829
141,1932,6338,0.32991,0.7406,0.7606,0.8873,0.02078,0.98318
143,9403,2827,0.26368,0.77129,0.7639,0.875,0.025,0.98418
145,3104,11302,0.25068,0.73954,0.7671,0.8767,0.02078,0.9788
147,2625,4688,0.24902,0.73687,0.7703,0.8784,0.02781,0.96884
149,12634,3719,0.26099,0.74303,0.7733,0.88,0.03476,0.97095
151,4592,2199,0.24983,0.70861,0.7763,0.8816,0.03238,0.96928
153,3396,6014,0.25776,0.78303,0.7792,0.8701,0.04102,0.96563
155,3740,14212,0.26564,0.7503,0.7821,0.8718,0.02713,0.96891
157,13766,7191,0.24758,0.76604,0.7848,0.8734,0.03016,0.97788
159,8047,4671,0.24847,0.81291,0.775,0.8625,0.01628,0.98253
161,8322,9243,0.238,0.8066,0.7654,0.8642,0.03597,0.96766
163,8447,13550,0.20886,0.81926,0.7683,0.8659,0.03708,0.97916
165,10843,6781,0.1908,0.82534,0.759,0.8675,0.01697,0.97705
167,6866,7545,0.16948,0.79977,0.75,0.869,0.02478,0.97998
169,11210,20017,0.20433,0.79658,0.7412,0.8706,0.02948,0.99311
