MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
53,15302,20017,0.52988,0.4688,0.9259,0.8889,0.90176,0.02186
55,10046,20017,0.53474,0.46741,0.9286,0.8929,0.97148,0.01599
57,10209,4883,0.5416,0.45818,0.931,0.8966,0.98283,0.02282
59,3558,4880,0.54216,0.46052,0.9333,0.8667,0.98403,0.03004
61,5963,20017,0.57403,0.43964,0.9355,0.871,0.99334,0.00687
63,11161,4748,0.56822,0.47456,0.9062,0.8438,0.99369,0.04451
65,9719,5400,0.55708,0.48482,0.9091,0.8182,0.98487,0.04286
67,7248,5074,0.62385,0.46036,0.8824,0.7941,0.99658,0.04195
69,6273,14101,0.66328,0.34515,0.8857,0.8,0.99617,0.01005
71,20017,20167,0.65374,0.34674,0.8889,0.8056,0.99264,0.0084
73,20264,5692,0.65347,0.35097,0.8919,0.8108,0.99177,0.00994
75,5633,20017,0.65264,0.34316,0.8947,0.8158,0.99514,0.00636
77,5665,20017,0.68001,0.32727,0.8974,0.8205,0.99492,0.00615
79,9105,4437,0.68066,0.37095,0.875,0.825,0.9935,0.00636
81,20017,13960,0.62971,0.37759,0.878,0.8293,0.99112,0.01001
83,10444,1384,0.61155,0.31939,0.881,0.8333,0.99061,0.01052
85,3642,2414,0.6422,0.36529,0.8837,0.8372,0.9914,0.00385
87,8919,1131,0.63837,0.34729,0.8864,0.8409,0.99608,0.00417
89,4219,3495,0.64303,0.34674,0.8889,0.8444,0.99604,0.03498
91,12286,1975,0.63638,0.35676,0.8913,0.8478,0.99671,0.00423
93,12179,7609,0.62698,0.39236,0.8936,0.8511,0.99279,0.00596
95,8854,3638,0.61586,0.38468,0.8958,0.8542,0.99292,0.0035
97,4425,6414,0.63364,0.37352,0.898,0.8571,0.99574,0.00403
99,7787,4217,0.65054,0.3518,0.9,0.84,0.99562,0.0065
101,8421,12225,0.62928,0.37394,0.902,0.8431,0.99385,0.00788
103,5878,5090,0.63855,0.3771,0.9038,0.8269,0.99538,0.00923
105,6518,2027,0.6244,0.35655,0.9057,0.8302,0.98923,0.01022
107,7439,1018,0.64423,0.36869,0.8889,0.8333,0.9961,0.00761
109,7522,6689,0.63453,0.41219,0.8909,0.8182,0.99537,0.00352
111,2741,1268,0.63381,0.33459,0.8929,0.8214,0.99574,0.00642
113,4335,20017,0.67819,0.31886,0.8947,0.8246,0.99483,0.00699
115,9953,20017,0.67994,0.32663,0.8966,0.8276,0.99506,0.01023
117,20102,17315,0.67338,0.34072,0.8983,0.8305,0.98995,0.01003
119,2862,6088,0.67253,0.33481,0.9,0.8333,0.99296,0.01107
121,4955,1840,0.69107,0.32057,0.9016,0.8361,0.99214,0.04071
123,20017,20094,0.68585,0.31449,0.9032,0.8387,0.98971,0.01211
125,8321,6946,0.69123,0.3463,0.8889,0.8413,0.98991,0.01795
127,20017,14389,0.66036,0.35241,0.8906,0.8438,0.98778,0.01424
129,1789,17637,0.63978,0.33899,0.8923,0.8462,0.98664,0.01591
131,13327,4902,0.66383,0.33389,0.8939,0.8485,0.98831,0.01646
133,6568,10580,0.67256,0.35669,0.8806,0.8507,0.98143,0.0191
135,16434,20017,0.65144,0.34787,0.8824,0.8529,0.98218,0.01665
137,13670,7973,0.64315,0.29184,0.8696,0.8551,0.98561,0.01659
139,7964,6390,0.70954,0.28871,0.8714,0.8571,0.98365,0.01688
141,5349,20017,0.74779,0.29536,0.8592,0.8592,0.98515,0.01799
143,20185,10313,0.70472,0.30812,0.8611,0.8611,0.98623,0.01273
145,20017,5924,0.70011,0.33294,0.863,0.8493,0.98854,0.0158
147,7183,9505,0.71539,0.28094,0.8649,0.8514,0.98771,0.01185
149,3347,2869,0.7298,0.25934,0.8667,0.8533,0.991,0.0127
151,12915,6367,0.75477,0.25828,0.8684,0.8553,0.99249,0.01097
153,20017,20127,0.74701,0.25301,0.8701,0.8571,0.98967,0.01201
155,13114,5794,0.75362,0.25987,0.8718,0.859,0.99047,0.02494
157,11551,20017,0.81623,0.18058,0.8734,0.8608,0.99276,0.01763
159,20095,18084,0.81951,0.18715,0.875,0.8625,0.99101,0.00917
161,15354,20017,0.81882,0.18058,0.8765,0.8642,0.98874,0.00899
163,4685,10282,0.84258,0.16184,0.878,0.8537,0.99377,0.00772
165,20017,6934,0.85977,0.15246,0.8795,0.8434,0.97505,0.02606
167,8434,7975,0.89278,0.11973,0.881,0.8452,0.99148,0.00612
169,20017,20167,0.87457,0.12553,0.8824,0.8471,0.99486,0.00821
171,6663,20017,0.87179,0.13119,0.8837,0.8488,0.99335,0.0085
173,2985,9149,0.87427,0.12654,0.8851,0.8506,0.99557,0.00737
175,20017,20180,0.87701,0.12316,0.8864,0.8523,0.99493,0.0074
177,5742,20017,0.88675,0.1055,0.8876,0.8539,0.99445,0.0072
179,7690,,0.88757,,0.8889,,0.99413,
