MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
65,6454,9935,0.60892,0.39693,0.697,0.6667,0.98536,0.01841
67,4381,5928,0.60184,0.40141,0.7059,0.6765,0.98787,0.00852
69,8364,3657,0.62033,0.40431,0.6857,0.6571,0.9912,0.04077
71,5200,20017,0.5937,0.41266,0.6944,0.6667,0.99386,0.00607
73,8726,4756,0.60425,0.40444,0.6757,0.6486,0.99099,0.01955
75,20017,10003,0.58259,0.40664,0.6842,0.6579,0.95496,0.02792
77,20017,1990,0.59749,0.41566,0.6923,0.6667,0.95339,0.03794
79,8053,6856,0.60598,0.3795,0.675,0.675,0.99307,0.01188
81,13477,2968,0.6379,0.37084,0.6829,0.6829,0.96392,0.01029
83,4904,20017,0.59414,0.4009,0.6905,0.6905,0.98875,0.01302
85,3082,2350,0.60594,0.39132,0.6977,0.6977,0.98685,0.06967
87,5241,8989,0.65244,0.3759,0.7045,0.6818,0.98794,0.09162
89,3926,11094,0.62014,0.38185,0.7111,0.6889,0.98857,0.01491
91,4994,4392,0.61201,0.37862,0.6957,0.6957,0.98565,0.0837
93,11681,1604,0.63783,0.37201,0.7021,0.7021,0.97422,0.01051
95,1621,5829,0.62972,0.37075,0.7083,0.6875,0.97863,0.07676
97,20017,6218,0.6243,0.37236,0.7143,0.6939,0.9555,0.0123
99,20017,6090,0.62348,0.37831,0.72,0.68,0.96347,0.01814
101,1839,4684,0.58279,0.41604,0.7255,0.6667,0.9908,0.01377
103,9157,8736,0.57778,0.42683,0.7308,0.6731,0.97093,0.04102
105,20017,20101,0.58349,0.41669,0.7358,0.6604,0.96363,0.01513
107,7433,16476,0.57427,0.4259,0.7407,0.6481,0.98213,0.01603
109,15139,3792,0.64979,0.37404,0.7455,0.6364,0.98917,0.00994
111,5372,9830,0.66608,0.34148,0.7321,0.6429,0.99403,0.00615
113,4050,5284,0.66542,0.33614,0.7368,0.6316,0.99306,0.00743
115,9214,5092,0.66782,0.37919,0.7414,0.6379,0.9851,0.05424
117,20017,13736,0.62276,0.38934,0.7458,0.6441,0.98994,0.01208
119,7318,20017,0.62172,0.36629,0.75,0.65,0.98931,0.01286
121,3696,3811,0.63454,0.34715,0.7541,0.6557,0.98598,0.01423
123,9981,1711,0.65839,0.28844,0.7581,0.6613,0.98517,0.01705
125,20017,5770,0.70097,0.34131,0.7619,0.6508,0.98164,0.00983
127,11703,20017,0.75175,0.25534,0.7656,0.6406,0.98279,0.01915
129,15960,12752,0.74249,0.26279,0.7692,0.6308,0.98051,0.02173
131,7638,5877,0.72294,0.24812,0.7727,0.6364,0.97526,0.03083
133,15518,20017,0.76474,0.23381,0.7761,0.6418,0.97231,0.02861
135,9747,10338,0.78228,0.23323,0.7794,0.6471,0.97552,0.02505
137,20017,13323,0.76351,0.24107,0.7826,0.6377,0.9756,0.02593
139,14254,6820,0.7649,0.22844,0.7857,0.6429,0.98177,0.02157
141,10086,20017,0.76333,0.30381,0.7746,0.6479,0.9844,0.01711
143,20190,2139,0.69604,0.32332,0.7778,0.6528,0.97962,0.02043
145,2985,5577,0.68942,0.32249,0.7808,0.6438,0.97901,0.02708
147,7409,2323,0.7146,0.29892,0.7838,0.6486,0.97924,0.01601
149,3511,2981,0.68761,0.31599,0.7867,0.6533,0.98316,0.01837
151,10908,10716,0.7003,0.26417,0.7763,0.6579,0.9831,0.02159
153,10942,15726,0.73744,0.27068,0.7792,0.6623,0.97144,0.02919
155,20017,20111,0.72973,0.27041,0.7821,0.6667,0.97248,0.02663
157,5676,16660,0.75096,0.28905,0.7722,0.6709,0.98176,0.03323
159,3820,4283,0.71599,0.32176,0.775,0.6625,0.96467,0.03532
161,20017,20195,0.69803,0.30218,0.7778,0.6543,0.97158,0.0224
163,20017,20092,0.72813,0.27199,0.7805,0.6585,0.96901,0.02825
165,20168,3099,0.72821,0.27646,0.7831,0.6506,0.97526,0.02555
167,9922,5194,0.71413,0.27908,0.7857,0.6548,0.97874,0.02764
169,12250,8637,0.75771,0.25256,0.7882,0.6588,0.97325,0.02884
171,6283,10684,0.72279,0.31372,0.7907,0.6628,0.96933,0.02887
173,11420,14054,0.6941,0.32053,0.7931,0.6552,0.9562,0.02214
175,13767,12731,0.71314,0.28185,0.7955,0.6477,0.97528,0.02961
177,5242,7542,0.71897,0.27145,0.7865,0.6517,0.96824,0.04006
179,9201,15575,0.72585,0.29274,0.7889,0.6556,0.9575,0.04647
181,11258,13990,0.74069,0.25539,0.7912,0.6593,0.94794,0.05292
183,14456,20017,0.7661,0.23676,0.7935,0.663,0.95358,0.02722
185,20091,20177,0.76313,0.23673,0.7957,0.6667,0.96601,0.02102
187,17238,20017,0.78118,0.22305,0.7979,0.6702,0.98524,0.01439
189,20175,6787,0.77749,0.25451,0.8,0.6632,0.98564,0.02227
191,10921,,0.75892,,0.7917,,0.97689,
