MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
77,13586,5418,0.58202,0.41041,0.7692,0.8462,0.94997,0.03045
79,4314,6749,0.62663,0.37066,0.775,0.825,0.97678,0.10933
81,6150,3624,0.64756,0.35874,0.7561,0.8293,0.97709,0.01285
83,7307,3765,0.65936,0.38646,0.7381,0.8333,0.98704,0.12264
85,4440,9265,0.61028,0.38161,0.7209,0.814,0.96709,0.06921
87,8711,8461,0.63872,0.37669,0.7273,0.8182,0.97934,0.0361
89,11761,3552,0.62414,0.36226,0.7333,0.8222,0.98568,0.01356
91,5099,6445,0.64972,0.38002,0.7391,0.8261,0.98367,0.02265
93,8310,16689,0.62017,0.3576,0.7234,0.8298,0.95994,0.04925
95,20017,20163,0.64707,0.35285,0.7292,0.8333,0.95778,0.04044
97,10590,14415,0.64394,0.3508,0.7347,0.8163,0.96293,0.03934
99,2240,6558,0.63046,0.41331,0.74,0.82,0.97172,0.01457
101,9299,13630,0.58701,0.42208,0.7451,0.8235,0.95967,0.02041
103,20017,12274,0.57823,0.42613,0.75,0.8269,0.97916,0.02074
105,6290,3408,0.60367,0.39418,0.7547,0.8113,0.98415,0.0138
107,6607,1724,0.66865,0.30721,0.7593,0.8148,0.96411,0.04819
109,5133,8771,0.70823,0.32,0.7455,0.8182,0.98932,0.01546
111,3375,5933,0.7062,0.33888,0.7321,0.8036,0.98284,0.07725
113,14461,1811,0.69183,0.32238,0.7368,0.807,0.9534,0.05054
115,3761,20017,0.73139,0.30619,0.7241,0.8103,0.98765,0.01824
117,4424,5315,0.67793,0.24693,0.7119,0.7966,0.98445,0.02117
119,12319,2831,0.73331,0.25095,0.7167,0.8,0.98036,0.01423
121,13660,2379,0.75309,0.27221,0.7213,0.8033,0.96272,0.01109
123,3298,20017,0.6907,0.29527,0.7258,0.7903,0.98678,0.02432
125,15320,20017,0.70575,0.29054,0.7302,0.7937,0.98558,0.01495
127,8316,2070,0.7444,0.24282,0.7344,0.7969,0.98559,0.01384
129,20017,5401,0.75833,0.2781,0.7385,0.7846,0.97498,0.04598
131,8374,3124,0.7761,0.21903,0.7424,0.7879,0.96658,0.0571
133,7656,8054,0.81602,0.18755,0.7463,0.791,0.9885,0.03085
135,20017,4776,0.81313,0.18614,0.75,0.7794,0.95577,0.02268
137,20017,12514,0.81735,0.18008,0.7536,0.7826,0.97534,0.01904
139,20017,5567,0.81734,0.18745,0.7571,0.7857,0.98419,0.00922
141,20017,6370,0.80187,0.22811,0.7606,0.7746,0.97914,0.01133
143,9123,2063,0.8174,0.14732,0.7639,0.7778,0.99362,0.03895
145,2609,7427,0.84805,0.17926,0.7671,0.7671,0.99339,0.04826
147,5085,9131,0.8197,0.21292,0.7703,0.7568,0.98765,0.0194
149,2430,20017,0.80422,0.20224,0.7733,0.76,0.99338,0.00846
151,10725,9554,0.81855,0.17834,0.7763,0.7632,0.99151,0.00976
153,4673,6013,0.84429,0.21667,0.7792,0.7532,0.99294,0.03087
155,3498,4976,0.89632,0.11809,0.7821,0.7564,0.99331,0.02035
157,20017,8421,0.87858,0.1324,0.7848,0.7595,0.99456,0.00877
159,9206,4521,0.8759,0.11748,0.7875,0.7625,0.99581,0.00592
161,4137,13283,0.89287,0.11602,0.7901,0.7654,0.99314,0.01174
163,20017,9354,0.88357,0.1207,0.7927,0.7683,0.99353,0.00774
165,20017,20130,0.88463,0.11548,0.7952,0.7711,0.99386,0.00712
167,2957,,0.87789,,0.7976,,0.99263,
