MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
181,13346,20017,0.81431,0.19085,0.7692,0.7912,0.9913,0.01167
183,20128,20208,0.80934,0.19093,0.7717,0.7935,0.98077,0.03368
185,16287,5602,0.81306,0.17931,0.7742,0.7957,0.97714,0.02505
187,8062,8122,0.81104,0.20911,0.7766,0.7979,0.98671,0.00962
189,20017,1716,0.78065,0.1831,0.7789,0.8,0.97906,0.04428
191,5284,20017,0.81601,0.185,0.7708,0.8021,0.99265,0.01021
193,4005,20017,0.83889,0.16771,0.7732,0.8041,0.99021,0.01581
195,5477,11615,0.84138,0.16154,0.7755,0.8061,0.98604,0.01403
197,6333,20017,0.84716,0.15736,0.7778,0.8081,0.97887,0.01762
199,1367,2200,0.82856,0.16586,0.78,0.81,0.98391,0.07376
201,20017,4550,0.82069,0.18882,0.7822,0.802,0.93157,0.06239
203,20017,1727,0.85216,0.15885,0.7843,0.8039,0.96431,0.05227
205,10423,4860,0.85714,0.13553,0.7767,0.7961,0.98654,0.09497
207,9021,20017,0.89367,0.10184,0.7788,0.7981,0.97812,0.03077
209,19241,3601,0.90404,0.12051,0.781,0.8,0.95453,0.08395
211,7814,20017,0.89246,0.10649,0.783,0.8019,0.9698,0.01919
213,6097,20017,0.91482,0.08594,0.785,0.8037,0.97934,0.03095
215,20095,7216,0.91412,0.08901,0.787,0.7963,0.95352,0.08513
217,13841,15316,0.93742,0.06453,0.789,0.7982,0.95459,0.02013
219,5220,9931,0.90759,0.09602,0.7909,0.8,0.97242,0.09042
221,20017,9316,0.90193,0.10528,0.7928,0.7928,0.92126,0.10171
223,19315,14749,0.89888,0.10155,0.7946,0.7946,0.92935,0.00657
225,20017,20017,0.89436,0.15129,0.7876,0.7965,0.96048,0.02783
227,8001,8355,0.86474,0.15375,0.7895,0.7982,0.96967,0.08577
229,2033,6710,0.76132,0.203,0.7913,0.8,0.93168,0.11708
231,20017,7935,0.81249,0.1899,0.7931,0.8017,0.96269,0.01586
233,20017,6513,0.82412,0.17379,0.7949,0.8034,0.96938,0.0965
235,10213,20017,0.82885,0.12616,0.7881,0.8051,0.99064,0.02358
237,11321,20017,0.86418,0.12825,0.7899,0.8067,0.98532,0.01802
239,8160,,0.87153,,0.7917,,0.95749,
