MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
61,13893,5647,0.60396,0.37274,0.7742,0.7742,0.08432,0.91994
63,14571,20017,0.62213,0.37939,0.7812,0.7812,0.05232,0.94123
65,20092,20172,0.62041,0.38004,0.7879,0.7879,0.04255,0.96708
67,9329,20017,0.63074,0.36895,0.7941,0.7941,0.01395,0.98826
69,2846,10433,0.6524,0.37383,0.8,0.8,0.02801,0.98697
71,20017,10486,0.62494,0.38028,0.8056,0.7778,0.01706,0.97324
73,13166,9862,0.6429,0.36792,0.8108,0.7838,0.03087,0.95041
75,20017,20089,0.63304,0.36669,0.8158,0.7895,0.0642,0.93644
77,20169,14514,0.63334,0.37374,0.8205,0.7949,0.06174,0.94165
79,10915,12905,0.62917,0.36349,0.8,0.8,0.02866,0.96766
81,9673,11797,0.64045,0.36081,0.8049,0.7805,0.02146,0.95212
83,20017,14973,0.62404,0.51054,0.7857,0.7857,0.12027,0.95423
85,11369,2532,0.48665,0.51534,0.7907,0.7907,0.01863,0.99113
87,16483,12133,0.48638,0.52057,0.7955,0.7955,0.0392,0.95133
89,20017,4363,0.48104,0.51859,0.8,0.7778,0.02733,0.99272
91,4753,11917,0.49043,0.52293,0.7826,0.7826,0.0075,0.99042
93,13341,20017,0.48807,0.5158,0.7872,0.7872,0.0074,0.99538
95,1480,2210,0.4377,0.5606,0.7917,0.7917,0.00482,0.99594
97,2832,9561,0.41434,0.54697,0.7959,0.7959,0.00452,0.99529
99,6322,8071,0.41178,0.55946,0.8,0.8,0.00489,0.99524
101,1263,7522,0.40691,0.61291,0.8039,0.8039,0.00516,0.99195
103,20017,1371,0.38735,0.50049,0.7885,0.8077,0.01258,0.9942
105,7025,8631,0.56008,0.4049,0.7925,0.8113,0.01325,0.99167
107,20017,20116,0.58493,0.41544,0.7963,0.8148,0.00785,0.99128
109,3662,8981,0.5662,0.44297,0.8,0.8,0.01329,0.98632
111,11965,3480,0.54038,0.47312,0.7857,0.8036,0.01101,0.98283
113,5706,2037,0.53867,0.43069,0.7895,0.807,0.01301,0.98658
115,20017,8398,0.55396,0.48499,0.7931,0.7931,0.01351,0.98723
117,18387,6469,0.59119,0.38387,0.7966,0.7966,0.01589,0.98318
119,20017,11737,0.60632,0.3993,0.8,0.8,0.02868,0.97138
121,12185,4712,0.59354,0.40132,0.8033,0.8033,0.02118,0.97825
123,5294,10626,0.61778,0.44987,0.7903,0.8065,0.02209,0.97817
125,2166,5250,0.51598,0.44728,0.7937,0.8095,0.01802,0.98536
127,20017,20135,0.54737,0.45253,0.7969,0.8125,0.03285,0.97115
129,5779,2314,0.56737,0.45177,0.7846,0.8154,0.03579,0.98462
131,13315,20017,0.51553,0.58285,0.7727,0.8182,0.01654,0.98703
133,20084,7974,0.41715,0.60458,0.7761,0.8209,0.01413,0.98752
135,3712,3398,0.37768,0.62359,0.7794,0.8235,0.01584,0.98323
137,14268,20017,0.46619,0.53018,0.7826,0.8261,0.0175,0.97772
139,1947,10061,0.41857,0.60228,0.7857,0.8286,0.02003,0.9909
141,20017,6699,0.40389,0.61011,0.7887,0.8169,0.02931,0.98917
143,20017,2676,0.442,0.49896,0.7917,0.8194,0.04259,0.9468
145,2206,1842,0.52312,0.48675,0.7945,0.8219,0.05861,0.94109
147,8740,20017,0.56115,0.47998,0.7838,0.8243,0.2283,0.89703
149,2689,1189,0.48427,0.4868,0.7867,0.8267,0.00775,0.99386
