MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
123,12965,16520,0.61685,0.39074,0.8387,0.7903,0.99429,0.01008
125,8350,2130,0.60298,0.32556,0.8413,0.7937,0.99417,0.00994
127,5123,851,0.72418,0.2578,0.8438,0.7969,0.9967,0.02702
129,5772,11096,0.7589,0.25044,0.8462,0.8,0.99459,0.00637
131,2996,1345,0.75397,0.20833,0.8485,0.803,0.99656,0.04898
133,2722,12671,0.77412,0.23653,0.8507,0.806,0.99624,0.00791
135,2446,20017,0.78663,0.21105,0.8529,0.8088,0.99692,0.01089
137,20089,20162,0.78934,0.21044,0.8551,0.8116,0.98915,0.01143
139,4248,20017,0.80643,0.23002,0.8429,0.8143,0.99591,0.01482
141,20177,20245,0.76986,0.22996,0.8451,0.8169,0.98909,0.00968
143,7187,18036,0.77203,0.23046,0.8472,0.8056,0.99076,0.03693
145,2921,2002,0.77047,0.24193,0.8493,0.8082,0.9959,0.07351
147,4446,2297,0.79243,0.24525,0.8514,0.8108,0.98966,0.00697
149,11057,,0.75981,,0.8533,,0.98986,
