MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
131,4712,4612,0.35473,0.66026,0.8333,0.8788,0.04962,0.98929
133,2025,5484,0.33718,0.67866,0.8358,0.8657,0.03107,0.99564
135,9875,2494,0.35449,0.63064,0.8382,0.8676,0.00597,0.99238
137,9936,14757,0.35624,0.63999,0.8261,0.8696,0.04396,0.97456
139,14922,17110,0.35937,0.64658,0.8286,0.8714,0.01029,0.99362
141,5576,9026,0.35302,0.72343,0.831,0.8592,0.00609,0.99481
143,20017,4167,0.29469,0.72254,0.8333,0.8611,0.00799,0.99321
145,11358,8658,0.26259,0.75794,0.8356,0.8493,0.00748,0.99456
147,20017,5208,0.28751,0.68968,0.8378,0.8514,0.009,0.99362
149,7812,3271,0.31935,0.67939,0.84,0.8533,0.00685,0.99437
151,14354,9003,0.30606,0.67768,0.8421,0.8553,0.01316,0.989
153,12078,2062,0.31212,0.68222,0.8442,0.8571,0.01169,0.9916
155,8973,3974,0.36439,0.69904,0.8333,0.859,0.0098,0.99266
157,20017,20097,0.29019,0.70964,0.8354,0.8608,0.01756,0.98598
159,15144,8273,0.29496,0.73177,0.8375,0.85,0.01607,0.98778
161,9125,20017,0.35354,0.64729,0.8395,0.8519,0.0111,0.98949
163,20098,10749,0.35289,0.65935,0.8415,0.8537,0.01001,0.99278
165,2631,8376,0.35536,0.6423,0.8434,0.8554,0.0414,0.9845
167,4819,12306,0.28969,0.79017,0.8452,0.8452,0.01154,0.9919
169,245,20017,0.10445,0.8973,0.8471,0.8471,0.00833,0.97687
171,20097,20169,0.10262,0.89757,0.8488,0.8488,0.00984,0.99356
173,3479,20017,0.12238,0.8804,0.8506,0.8506,0.00691,0.99344
175,10374,6186,0.13358,0.90158,0.8523,0.8409,0.00831,0.99277
177,11822,7702,0.20246,0.79918,0.8539,0.8427,0.00923,0.99144
179,14431,10453,0.21233,0.76823,0.8556,0.8444,0.00965,0.99366
181,5236,1785,0.25649,0.74464,0.8462,0.8462,0.00797,0.99451
183,11831,20017,0.25666,0.73924,0.8478,0.837,0.006,0.99406
185,16288,20017,0.22212,0.77786,0.8495,0.8387,0.00597,0.99491
187,1816,2684,0.22663,0.67623,0.8511,0.8404,0.00561,0.99538
189,20017,7615,0.2656,0.77614,0.8526,0.8316,0.00512,0.99461
191,20017,20106,0.24003,0.75997,0.8542,0.8333,0.00837,0.99499
193,5563,20017,0.27332,0.70386,0.8454,0.8351,0.00553,0.99472
195,20095,8662,0.29609,0.74034,0.8469,0.8367,0.00538,0.99527
197,15884,20017,0.26388,0.73945,0.8485,0.8384,0.00755,0.99465
199,1777,1505,0.26517,0.74362,0.85,0.84,0.00583,0.99394
201,15806,2362,0.22759,0.71164,0.8515,0.8416,0.00669,0.99434
203,9919,20017,0.26167,0.73634,0.8529,0.8431,0.00637,0.99505
205,2274,1239,0.26277,0.62482,0.8544,0.8447,0.00567,0.99424
207,20017,20017,0.30872,0.72193,0.8462,0.8462,0.00606,0.9943
209,20101,1113,0.27802,0.67096,0.8476,0.8476,0.00567,0.99407
211,20017,20087,0.26107,0.73921,0.8491,0.8491,0.00757,0.9948
213,9492,20017,0.24554,0.77766,0.8505,0.8505,0.00591,0.99448
215,20103,14897,0.22208,0.82354,0.8519,0.8426,0.00589,0.99483
217,20017,20099,0.28547,0.71444,0.8532,0.844,0.0075,0.9946
219,3072,19991,0.2858,0.75867,0.8545,0.8455,0.03974,0.9939
221,20078,1615,0.24098,0.69569,0.8559,0.8468,0.00607,0.99473
