MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
99,4424,9507,0.3229,0.6858,0.76,0.72,0.04254,0.98252
101,11056,3541,0.31725,0.69251,0.7451,0.7255,0.02149,0.97691
103,9448,3754,0.31247,0.67999,0.75,0.7308,0.01793,0.98091
105,4326,5854,0.32438,0.6916,0.7547,0.7358,0.0255,0.98493
107,5991,8017,0.36157,0.7081,0.7407,0.7407,0.02002,0.9843
109,12922,8053,0.29744,0.71316,0.7455,0.7455,0.0151,0.9839
111,3978,4578,0.32294,0.70412,0.75,0.75,0.00735,0.99016
113,8894,13693,0.28906,0.71969,0.7544,0.7544,0.01219,0.98847
115,13623,2176,0.30106,0.71261,0.7586,0.7586,0.01114,0.98739
117,14233,8256,0.29982,0.71667,0.7627,0.7627,0.01312,0.98589
119,12220,11291,0.29435,0.74568,0.75,0.75,0.01083,0.98892
121,20017,9369,0.21903,0.77997,0.7541,0.7541,0.01469,0.98333
123,13449,11960,0.23253,0.7674,0.7581,0.7581,0.02036,0.97983
125,12200,7094,0.23875,0.75145,0.7619,0.7619,0.02238,0.97993
127,14546,6808,0.24971,0.75234,0.7656,0.75,0.02203,0.97772
129,4578,2749,0.24774,0.75583,0.7692,0.7538,0.01025,0.97951
131,12896,20017,0.2346,0.76838,0.7727,0.7576,0.01786,0.98274
133,20094,1313,0.23175,0.7814,0.7761,0.7612,0.01832,0.98491
135,8152,20017,0.22369,0.77727,0.7794,0.7647,0.01763,0.98032
137,6059,10899,0.22437,0.84168,0.7681,0.7681,0.01513,0.99144
139,11124,15886,0.1591,0.86138,0.7714,0.7714,0.01069,0.98928
141,1795,9740,0.14705,0.86952,0.7746,0.7746,0.04193,0.99311
143,5616,11344,0.15082,0.86149,0.7778,0.7778,0.00665,0.99499
145,5382,4968,0.1427,0.84941,0.7808,0.7671,0.00491,0.99559
147,2715,11488,0.13421,0.87018,0.7838,0.7703,0.00574,0.99342
149,3791,9396,0.11658,0.87425,0.7867,0.7733,0.00826,0.99518
151,6033,7448,0.18258,0.90351,0.7763,0.7763,0.00728,0.99551
153,3931,5086,0.11866,0.87808,0.7662,0.7792,0.00591,0.99509
155,2499,3623,0.11374,0.89615,0.7692,0.7821,0.00523,0.99372
157,6834,6428,0.10986,0.9008,0.7722,0.7722,0.00853,0.99543
159,5656,5319,0.14687,0.83558,0.7625,0.775,0.00821,0.99447
161,2179,20017,0.19544,0.80257,0.7654,0.7778,0.00945,0.99567
163,3636,20017,0.19598,0.80518,0.7683,0.7805,0.00536,0.99588
165,4532,12794,0.23185,0.83851,0.759,0.7831,0.00506,0.99556
167,5063,20017,0.1733,0.82464,0.7619,0.7857,0.00915,0.99616
169,3336,19055,0.16412,0.78314,0.7529,0.7882,0.00669,0.99233
171,16299,8078,0.21961,0.79123,0.7442,0.7907,0.00586,0.993
173,6226,18527,0.19685,0.8022,0.7471,0.7931,0.00715,0.99317
175,14696,2555,0.20157,0.80973,0.75,0.7955,0.00914,0.99516
177,3744,2665,0.19906,0.78301,0.7528,0.7978,0.00741,0.99581
