MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
91,3973,6813,0.4336,0.56245,0.8696,0.8478,0.03654,0.97294
93,13873,5138,0.43857,0.57171,0.8511,0.8511,0.02018,0.98326
95,5057,20017,0.46585,0.58236,0.8333,0.8542,0.03434,0.98406
97,2443,4759,0.39509,0.61833,0.8367,0.8571,0.01864,0.97874
99,6289,6277,0.39383,0.58629,0.84,0.84,0.01273,0.984
101,5608,3704,0.39442,0.61115,0.8431,0.8431,0.02958,0.96673
103,4625,5962,0.3533,0.64957,0.8462,0.8269,0.0539,0.91706
105,9902,10665,0.35191,0.67868,0.8491,0.8302,0.03569,0.95799
107,13073,20017,0.3349,0.66738,0.8519,0.8333,0.04524,0.95364
109,20125,13894,0.33234,0.68343,0.8364,0.8364,0.01389,0.96641
111,4556,20017,0.34209,0.62779,0.8393,0.8393,0.0214,0.97037
113,5289,8762,0.30792,0.68281,0.8421,0.8421,0.02827,0.9762
115,20017,2984,0.31366,0.6818,0.8448,0.8448,0.02681,0.97745
117,20017,20089,0.30564,0.69448,0.8475,0.8475,0.02545,0.97355
119,8766,17974,0.31031,0.69818,0.85,0.8333,0.02867,0.97442
121,4573,5696,0.29324,0.71081,0.8525,0.8361,0.02844,0.97972
123,10168,2910,0.29737,0.72405,0.8548,0.8387,0.0229,0.98372
125,3210,1575,0.29523,0.67481,0.8571,0.8413,0.01576,0.98302
127,16985,13643,0.34009,0.65494,0.8438,0.8438,0.02224,0.97499
129,9878,6297,0.33709,0.67993,0.8462,0.8462,0.03008,0.9743
131,20017,13120,0.32779,0.64,0.8333,0.8333,0.0198,0.98359
133,4278,10038,0.38702,0.64359,0.8209,0.8358,0.0325,0.97365
135,3763,8769,0.35392,0.66634,0.8088,0.8382,0.03217,0.97891
137,7025,20017,0.33504,0.65458,0.8116,0.8406,0.02469,0.96507
139,11301,7793,0.37237,0.64105,0.8,0.8429,0.02805,0.96697
141,7225,4563,0.36721,0.64178,0.7887,0.8451,0.02706,0.9585
143,20017,4819,0.37382,0.64098,0.7917,0.8333,0.03933,0.96577
145,6206,5444,0.39663,0.58475,0.7945,0.8356,0.02762,0.9567
147,5028,20017,0.4047,0.60233,0.7973,0.8378,0.06824,0.94175
149,17445,15624,0.40323,0.56266,0.7867,0.84,0.01384,0.96506
151,6051,14964,0.41946,0.58454,0.7895,0.8421,0.04555,0.9563
153,20017,14355,0.41826,0.58614,0.7922,0.8442,0.05259,0.94583
155,5148,2248,0.42211,0.56669,0.7949,0.8462,0.04939,0.94694
157,12619,10134,0.45007,0.55062,0.7975,0.8481,0.04415,0.95682
159,20017,6050,0.44764,0.55136,0.8,0.85,0.04653,0.95178
161,2319,9116,0.4611,0.57519,0.8025,0.8395,0.05906,0.94716
163,20017,19439,0.43406,0.57087,0.8049,0.8415,0.05436,0.9474
165,2368,2142,0.41632,0.60905,0.8072,0.8434,0.03495,0.96202
167,4276,20017,0.39494,0.60311,0.8095,0.8452,0.03019,0.94412
169,12632,4382,0.41388,0.60662,0.8118,0.8353,0.05647,0.92768
171,5179,20017,0.50368,0.47489,0.814,0.8372,0.08726,0.91778
173,10169,7468,0.56877,0.39356,0.8161,0.8391,0.07743,0.91337
175,7343,8844,0.58667,0.43171,0.8182,0.8409,0.07339,0.9333
177,20017,16445,0.56559,0.45548,0.8202,0.8427,0.06462,0.94418
179,6279,4313,0.57148,0.44216,0.8222,0.8333,0.0561,0.93911
181,20017,5746,0.62406,0.41648,0.8242,0.8242,0.06127,0.94303
183,20017,8390,0.71248,0.26855,0.8261,0.8261,0.0819,0.91468
185,6795,12834,0.72102,0.27808,0.828,0.828,0.05528,0.953
187,4019,6297,0.7008,0.28009,0.8298,0.8298,0.08452,0.94296
189,5094,4519,0.68166,0.33908,0.8316,0.8211,0.03231,0.94734
191,20017,7107,0.57336,0.44309,0.8333,0.8125,0.05278,0.94867
193,5411,20017,0.73006,0.27326,0.8247,0.8144,0.0964,0.8727
195,5505,1817,0.73676,0.28154,0.8163,0.8163,0.11656,0.92935
197,9241,2342,0.7512,0.38258,0.8081,0.8182,0.106,0.9607
199,20017,4428,0.61378,0.39661,0.81,0.82,0.04339,0.95396
201,20017,10563,0.62794,0.37114,0.8119,0.8218,0.06341,0.9231
203,20017,5681,0.62954,0.37332,0.8137,0.8235,0.07569,0.90259
205,7619,15348,0.67413,0.38425,0.8058,0.8252,0.12975,0.89817
207,1761,20017,0.59204,0.35203,0.8077,0.8269,0.08461,0.92779
209,5284,20017,0.64065,0.33114,0.8095,0.8286,0.06218,0.92127
211,976,20017,0.61976,0.36436,0.8113,0.8302,0.06635,0.93031
213,20106,7832,0.63575,0.37402,0.8131,0.8318,0.02086,0.97506
215,6419,3939,0.60397,0.40717,0.8148,0.8241,0.01568,0.99288
217,8072,7924,0.6378,0.45998,0.8073,0.8165,0.12384,0.95668
219,8839,20017,0.75299,0.23666,0.8091,0.8182,0.13375,0.91525
221,9511,8476,0.78691,0.40821,0.8018,0.8108,0.08408,0.99106
223,20017,20170,0.75486,0.24495,0.8036,0.8125,0.06928,0.93871
225,8701,20017,0.77926,0.21028,0.8053,0.8142,0.06489,0.93443
227,2971,2432,0.80294,0.19381,0.7982,0.8158,0.07619,0.99006
229,422,810,0.52147,0.13112,0.8,0.8174,0.02537,0.96713
231,13017,6608,0.86564,0.12517,0.8017,0.819,0.02785,0.9603
233,20017,20098,0.87759,0.12244,0.8034,0.8205,0.03638,0.93896
235,3993,20017,0.87903,0.11845,0.8051,0.822,0.12326,0.95672
237,6386,10516,0.8838,0.13988,0.7983,0.8235,0.10195,0.93505
239,4626,13880,0.85089,0.16597,0.7917,0.825,0.14211,0.95619
241,15456,7616,0.83486,0.17475,0.7934,0.8182,0.0082,0.99192
243,4795,20017,0.86914,0.15465,0.7869,0.8197,0.12395,0.94005
245,16047,1923,0.84598,0.15882,0.7805,0.8211,0.04422,0.99183
247,4167,7061,0.85552,0.16165,0.7823,0.8145,0.00924,0.99152
249,20017,1892,0.85589,0.12078,0.784,0.816,0.01581,0.9782
251,1976,12451,0.86843,0.13358,0.7857,0.8175,0.02862,0.90447
253,20017,13123,0.8688,0.13273,0.7874,0.811,0.07496,0.99128
255,20017,13527,0.89141,0.10799,0.7891,0.8047,0.02177,0.98091
257,14358,8085,0.87934,0.13084,0.7907,0.8062,0.02284,0.98462
259,9895,14996,0.86595,0.14567,0.7923,0.8077,0.0163,0.98267
261,20017,7389,0.8531,0.1875,0.7939,0.8015,0.0235,0.98866
263,9736,20017,0.88065,0.12107,0.7955,0.803,0.01269,0.9881
265,5389,3525,0.87725,0.09174,0.797,0.8045,0.00834,0.99002
267,18245,8064,0.89768,0.12236,0.7985,0.7985,0.00994,0.99459
269,7667,8120,0.92324,0.09057,0.8,0.8,0.00532,0.99525
