MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
59,20017,2661,0.46244,0.54693,0.8667,0.8333,0.029,0.95577
61,6513,20017,0.45299,0.54863,0.871,0.8065,0.07619,0.96406
63,10282,20017,0.47654,0.52077,0.875,0.8125,0.03586,0.96548
65,4666,20017,0.47128,0.52911,0.8788,0.8182,0.037,0.96253
67,13196,7290,0.48584,0.50586,0.8824,0.8235,0.02735,0.95847
69,6426,1951,0.50144,0.48255,0.8857,0.8286,0.0523,0.94282
71,6022,5678,0.49144,0.5423,0.8889,0.8056,0.05821,0.95043
73,6370,9404,0.46838,0.46664,0.8649,0.8108,0.0381,0.94691
75,6256,20017,0.57904,0.46063,0.8421,0.7895,0.06343,0.96288
77,10873,13528,0.52473,0.44475,0.8205,0.7949,0.04245,0.95375
79,2578,20017,0.53383,0.50316,0.825,0.8,0.00819,0.98441
81,20153,15180,0.497,0.5254,0.8293,0.8049,0.01698,0.98319
83,20017,20156,0.47319,0.52708,0.8333,0.8095,0.01846,0.98162
85,20235,3355,0.47388,0.5559,0.8372,0.814,0.01885,0.98317
87,20017,7778,0.44455,0.55718,0.8409,0.8182,0.01981,0.98141
89,3698,20017,0.42698,0.57508,0.8444,0.8222,0.01827,0.98047
91,6531,5896,0.43534,0.55697,0.8478,0.8261,0.02335,0.98618
93,20017,20133,0.44809,0.55189,0.8511,0.8298,0.01726,0.98363
95,1983,3196,0.44426,0.57754,0.8542,0.8333,0.02007,0.98073
97,7443,3716,0.41246,0.5674,0.8571,0.8367,0.03,0.95052
99,20017,3802,0.43176,0.58538,0.86,0.84,0.04745,0.95834
101,12818,4578,0.39114,0.64389,0.8627,0.8431,0.04824,0.96742
103,9316,14890,0.37507,0.63759,0.8654,0.8462,0.02282,0.98556
105,14184,13412,0.38114,0.63217,0.8679,0.8491,0.01451,0.98847
107,3990,6556,0.36704,0.64093,0.8704,0.8519,0.01271,0.98937
109,4551,6676,0.38669,0.59572,0.8727,0.8545,0.00879,0.98954
111,20017,3186,0.40423,0.58841,0.875,0.8571,0.01236,0.98819
113,20017,3189,0.41901,0.59048,0.8772,0.8421,0.0127,0.99314
115,6197,5300,0.44921,0.58042,0.8621,0.8448,0.01043,0.99314
117,7586,3130,0.46307,0.60218,0.8475,0.8475,0.03569,0.99352
119,1727,3052,0.40223,0.59916,0.85,0.85,0.00848,0.99216
121,6555,6381,0.44764,0.55247,0.8525,0.8525,0.00892,0.99074
123,8452,2623,0.44361,0.54053,0.8548,0.8548,0.01068,0.9901
125,9437,7347,0.40013,0.63088,0.8571,0.8571,0.01299,0.98697
127,10188,5653,0.34967,0.68885,0.8594,0.8438,0.01393,0.98994
129,9421,20017,0.38442,0.61339,0.8615,0.8462,0.01175,0.99062
131,6913,4843,0.42978,0.53863,0.8485,0.8485,0.0148,0.98225
133,15104,13373,0.46367,0.5509,0.8507,0.8507,0.02411,0.98188
135,15963,16160,0.4453,0.56118,0.8529,0.8529,0.01892,0.98211
137,9623,2738,0.43699,0.56307,0.8551,0.8551,0.01965,0.97537
139,20017,20111,0.40784,0.59209,0.8571,0.8571,0.02863,0.97256
141,8332,2298,0.41567,0.60221,0.8592,0.8592,0.02834,0.98579
143,5543,2199,0.3497,0.62052,0.8611,0.8611,0.01805,0.98872
145,3897,4546,0.39821,0.55073,0.863,0.863,0.01496,0.99187
147,1488,15341,0.41475,0.60795,0.8649,0.8649,0.01639,0.99033
149,10414,5655,0.3913,0.64266,0.8533,0.8533,0.01535,0.99235
151,6970,1022,0.45657,0.54953,0.8553,0.8553,0.01627,0.99003
153,3475,7715,0.38185,0.64902,0.8571,0.8571,0.01139,0.98737
155,18349,13002,0.34742,0.69793,0.859,0.8462,0.01445,0.98928
157,10510,20017,0.37565,0.6246,0.8608,0.8481,0.01396,0.98862
159,20093,20017,0.37575,0.60442,0.85,0.85,0.01148,0.99285
161,7658,8740,0.37478,0.67392,0.8519,0.8395,0.00837,0.99418
163,20017,2904,0.34928,0.62952,0.8537,0.8415,0.01455,0.98433
165,20017,5298,0.35414,0.67298,0.8554,0.8313,0.01443,0.98832
167,8870,20017,0.54947,0.46587,0.8571,0.8333,0.01151,0.99093
169,7178,20017,0.55824,0.453,0.8588,0.8353,0.00917,0.99327
171,4164,1379,0.55444,0.36224,0.8605,0.8372,0.00749,0.99318
173,1934,1385,0.56243,0.43474,0.8621,0.8391,0.00844,0.993
175,20017,13419,0.53612,0.46437,0.8636,0.8409,0.02098,0.98605
177,11439,20017,0.52688,0.45959,0.8539,0.8427,0.01479,0.98825
179,7505,5738,0.53184,0.44786,0.8556,0.8444,0.01086,0.98596
181,20017,4903,0.54278,0.43562,0.8571,0.8462,0.01549,0.986
183,14864,20017,0.58277,0.37374,0.8478,0.8478,0.01782,0.9743
185,12076,6595,0.62809,0.37325,0.8495,0.8387,0.02475,0.98723
187,10948,20017,0.58342,0.40277,0.8404,0.8404,0.02218,0.98008
189,11066,20017,0.59462,0.40664,0.8421,0.8421,0.02515,0.97983
191,20209,20288,0.59331,0.40705,0.8438,0.8438,0.02039,0.981
193,20362,3814,0.59279,0.41346,0.8454,0.8454,0.02049,0.97789
195,20017,20168,0.59295,0.40728,0.8469,0.8469,0.0242,0.97812
197,5568,18230,0.6158,0.40185,0.8384,0.8485,0.02246,0.97835
199,20017,5760,0.6011,0.3847,0.84,0.85,0.02285,0.98007
201,7735,20017,0.5857,0.40511,0.8416,0.8515,0.02106,0.9798
203,6271,4848,0.62497,0.43624,0.8333,0.8529,0.02269,0.97596
205,20017,7569,0.55476,0.46444,0.835,0.8447,0.02475,0.97726
207,4242,802,0.57208,0.30982,0.8365,0.8462,0.01806,0.97768
209,14019,4782,0.72614,0.26368,0.8381,0.8476,0.0233,0.98142
211,18172,6765,0.75662,0.24271,0.8396,0.8491,0.01835,0.98331
213,20017,20105,0.7695,0.23045,0.8411,0.8505,0.01484,0.986
215,20231,2977,0.76969,0.24312,0.8426,0.8519,0.01883,0.98738
217,20017,20123,0.75102,0.24886,0.844,0.8532,0.04016,0.98258
219,20200,8704,0.751,0.24829,0.8455,0.8545,0.01058,0.97761
221,2632,20017,0.73177,0.24992,0.8468,0.8559,0.06871,0.96993
223,11953,15179,0.74791,0.23904,0.8393,0.8571,0.07007,0.97475
225,12559,9055,0.761,0.2487,0.8407,0.8584,0.04477,0.97779
227,16346,20017,0.77326,0.22438,0.8421,0.8596,0.01543,0.99231
229,20123,13321,0.77576,0.23589,0.8435,0.8609,0.00633,0.99573
231,20017,20177,0.76853,0.23192,0.8448,0.8621,0.01219,0.97407
233,11521,9707,0.79537,0.17276,0.8462,0.8632,0.00455,0.98119
235,3052,,0.80238,,0.8475,,0.05395,
