MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
93,6610,3801,0.51442,0.45392,0.766,0.766,0.99609,0.00286
95,13583,10530,0.55505,0.44043,0.7708,0.75,0.99607,0.00534
97,13769,12390,0.53444,0.46788,0.7755,0.7551,0.99679,0.00503
99,9583,20017,0.56074,0.44251,0.78,0.76,0.99543,0.00597
101,20156,14618,0.55798,0.44988,0.7843,0.7451,0.99459,0.00443
103,20017,12415,0.58713,0.41415,0.7885,0.75,0.99413,0.00581
105,16634,4723,0.58984,0.39866,0.7925,0.7547,0.99629,0.00467
107,10231,20017,0.61032,0.42323,0.7778,0.7593,0.99541,0.0058
109,6703,4427,0.55678,0.4509,0.7818,0.7455,0.99432,0.00445
111,20017,6760,0.60838,0.43706,0.7857,0.7321,0.99498,0.02765
113,20017,20112,0.74612,0.25436,0.7895,0.7368,0.99407,0.0048
115,5378,4630,0.72858,0.29365,0.7931,0.7414,0.99741,0.01671
117,14364,20017,0.72717,0.27208,0.7966,0.7458,0.99665,0.00427
119,7924,4227,0.73691,0.28808,0.8,0.7333,0.99625,0.00766
121,11390,5474,0.76505,0.2427,0.8033,0.7213,0.99691,0.00313
123,12580,4192,0.81257,0.18826,0.8065,0.7258,0.99732,0.00284
125,4088,3406,0.81593,0.17268,0.8095,0.7302,0.99678,0.00481
127,5524,14120,0.81809,0.20031,0.8125,0.7344,0.99528,0.00778
129,2375,20018,0.82092,0.19817,0.8154,0.7231,0.99443,0.04211
131,10796,5727,0.76953,0.22639,0.8182,0.7273,0.99506,0.00567
133,9813,20017,0.77403,0.23135,0.8209,0.7313,0.99472,0.00699
135,16020,20017,0.77722,0.22206,0.8235,0.7206,0.99434,0.03985
137,5445,20017,0.76787,0.23146,0.8261,0.7246,0.99344,0.00811
139,13751,7653,0.77655,0.22254,0.8286,0.7143,0.99493,0.00849
141,20017,20157,0.78715,0.21285,0.831,0.7183,0.99236,0.00792
143,14289,20017,0.79126,0.20906,0.8333,0.7222,0.99325,0.00805
145,6233,2767,0.81231,0.12672,0.8219,0.726,0.99527,0.03933
147,6953,8231,0.84927,0.17462,0.8243,0.7297,0.99156,0.00792
149,2183,7879,0.82939,0.17222,0.8267,0.7333,0.99304,0.00765
151,6825,6943,0.826,0.16663,0.8289,0.7368,0.99229,0.01071
153,4758,11378,0.81976,0.17349,0.8312,0.7403,0.98828,0.02139
155,13537,6879,0.86227,0.14366,0.8333,0.7308,0.98918,0.01435
157,20017,20105,0.87715,0.12285,0.8354,0.7342,0.98591,0.01076
159,8630,20017,0.8936,0.10617,0.8375,0.7375,0.9916,0.01668
161,20123,10760,0.89372,0.10734,0.8395,0.7407,0.98805,0.01044
163,20017,20114,0.89549,0.10451,0.8415,0.7439,0.98968,0.01157
165,10378,20017,0.89983,0.09667,0.8434,0.747,0.99245,0.01144
167,20107,8248,0.9035,0.09941,0.8452,0.7381,0.98187,0.02415
169,11763,20017,0.86342,0.1327,0.8471,0.7412,0.99154,0.01058
171,3133,20017,0.86597,0.1256,0.8488,0.7442,0.99321,0.00826
173,20117,7683,0.87453,0.14446,0.8506,0.7471,0.99273,0.01074
175,9859,14128,0.87694,0.11964,0.8523,0.7386,0.99364,0.00743
177,4906,14138,0.88498,0.11374,0.8539,0.7416,0.99602,0.00665
179,20017,4086,0.89,0.10263,0.8556,0.7444,0.99623,0.0056
181,2328,20017,0.90444,0.08561,0.8571,0.7473,0.99731,0.00667
183,5476,3962,0.92442,0.06042,0.8478,0.75,0.99652,0.05586
185,3943,3835,0.96282,0.04323,0.8495,0.7527,0.99614,0.01418
187,20017,10702,0.95676,0.04454,0.8511,0.7447,0.99285,0.00531
189,20017,2624,0.95263,0.0373,0.8526,0.7474,0.99701,0.00485
191,8189,1830,0.96513,0.03072,0.8542,0.75,0.99779,0.04263
193,7089,13876,0.97112,0.03042,0.8454,0.7526,0.99754,0.00645
195,7798,20017,0.96779,0.03552,0.8469,0.7551,0.99367,0.00781
197,5342,3006,0.96477,0.02879,0.8485,0.7576,0.99657,0.00571
199,14703,5142,0.96599,0.04176,0.85,0.76,0.99581,0.02985
201,15391,7443,0.96314,0.03504,0.8515,0.7525,0.9949,0.05345
203,12231,20017,0.97064,0.03209,0.8529,0.7549,0.995,0.00545
205,20175,20288,0.96788,0.03217,0.8544,0.7573,0.99378,0.00373
207,3979,20017,0.9678,0.03842,0.8558,0.7596,0.9973,0.00565
209,5780,9556,0.96212,0.04147,0.8476,0.7619,0.99673,0.00433
211,3442,9998,0.95612,0.04537,0.8491,0.7642,0.99699,0.00475
213,12541,20017,0.95319,0.04499,0.8505,0.7664,0.99644,0.00453
215,3165,4198,0.95684,0.04713,0.8519,0.7685,0.99732,0.05526
217,10671,10229,0.96532,0.04587,0.844,0.7706,0.99753,0.00901
219,2832,6992,0.95473,0.04765,0.8455,0.7727,0.99677,0.01092
221,4060,10837,0.96386,0.04447,0.8468,0.7748,0.99217,0.01017
223,8038,13090,0.96543,0.03968,0.8482,0.7768,0.9958,0.01071
225,4707,20017,0.96106,0.04008,0.8407,0.7788,0.99645,0.00805
227,4904,20017,0.96256,0.04189,0.8421,0.7807,0.99502,0.00716
229,4377,3284,0.95613,0.0393,0.8435,0.7826,0.99606,0.06773
231,3389,5307,0.95365,0.04741,0.8448,0.7845,0.99683,0.0874
233,15965,7793,0.96398,0.03868,0.8462,0.7778,0.96928,0.00332
235,6798,6581,0.96978,0.03107,0.8475,0.7797,0.99766,0.08973
237,20017,6845,0.96679,0.03802,0.8487,0.7815,0.98056,0.03774
239,20017,14107,0.96169,0.03814,0.85,0.775,0.99405,0.05113
241,9979,7011,0.96887,0.03004,0.843,0.7769,0.99779,0.11595
243,20017,12958,0.9714,0.0312,0.8443,0.7705,0.98191,0.03614
245,6025,20017,0.97458,0.03339,0.8455,0.7724,0.99541,0.0083
247,20123,4454,0.96644,0.02481,0.8468,0.7742,0.98356,0.0657
249,10611,13730,0.96542,0.04786,0.84,0.776,0.98395,0.03391
251,20017,10442,0.95127,0.04445,0.8413,0.7778,0.97378,0.02696
253,8033,20017,0.95092,0.05915,0.8425,0.7795,0.9972,0.00303
