MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
113,2979,11576,0.31698,0.69132,0.7544,0.8596,0.01519,0.98863
115,4091,6472,0.28099,0.73711,0.7586,0.8621,0.01486,0.98457
117,9002,14668,0.2794,0.71862,0.7627,0.8475,0.02026,0.9804
119,20017,12780,0.2886,0.70735,0.7667,0.85,0.02081,0.97905
121,18843,7466,0.29829,0.69706,0.7705,0.8525,0.02419,0.97877
123,6658,7682,0.30541,0.67464,0.7742,0.8387,0.02412,0.97261
125,1469,2372,0.28377,0.70052,0.7778,0.8413,0.02091,0.97385
127,16962,3584,0.32284,0.69264,0.7812,0.8438,0.0317,0.97082
129,6492,7855,0.32595,0.67298,0.7846,0.8462,0.03305,0.97136
131,8105,13644,0.34876,0.69356,0.7727,0.8485,0.03965,0.98396
133,2339,20017,0.3344,0.64491,0.7761,0.8358,0.02676,0.97959
135,7410,20017,0.35562,0.64388,0.7794,0.8382,0.02974,0.97225
137,20092,897,0.35617,0.58883,0.7826,0.8406,0.02965,0.96926
139,5223,7055,0.36718,0.65177,0.7857,0.8429,0.03385,0.97399
141,3285,8831,0.336,0.6704,0.7887,0.8451,0.02966,0.97115
143,20017,7681,0.33143,0.67616,0.7917,0.8472,0.02987,0.97412
145,1422,1670,0.31061,0.70616,0.7945,0.8493,0.02223,0.97101
147,14067,20017,0.31786,0.67666,0.7973,0.8514,0.03067,0.96917
149,4267,20017,0.33473,0.67412,0.7867,0.8533,0.01928,0.96593
151,20088,4257,0.32592,0.71623,0.7895,0.8421,0.02285,0.98306
153,10384,20017,0.41622,0.58588,0.7922,0.8442,0.02245,0.97544
155,6564,16798,0.40694,0.61844,0.7821,0.8462,0.02687,0.97444
157,20017,3199,0.38237,0.58815,0.7848,0.8481,0.02678,0.96409
159,20017,12233,0.42217,0.65992,0.775,0.85,0.05938,0.97281
161,5441,9807,0.35193,0.65436,0.7654,0.8519,0.03153,0.98171
163,20017,2852,0.34076,0.61436,0.7683,0.8537,0.02158,0.97615
165,20017,20098,0.39339,0.60644,0.7711,0.8554,0.02623,0.97348
167,2318,20017,0.37123,0.66453,0.7738,0.8571,0.03419,0.98035
169,20098,20172,0.33558,0.66448,0.7765,0.8471,0.02424,0.97997
171,20017,1606,0.3342,0.63271,0.7791,0.8488,0.02616,0.9733
173,20017,20076,0.37402,0.62615,0.7816,0.8506,0.02857,0.9701
175,10149,20017,0.41115,0.63114,0.7727,0.8523,0.02343,0.97351
177,20098,7071,0.36913,0.60773,0.7753,0.8539,0.02999,0.96896
179,20017,20091,0.39642,0.60354,0.7778,0.8556,0.0358,0.96392
181,3751,2447,0.37457,0.5941,0.7802,0.8571,0.0427,0.98735
183,7480,6207,0.4531,0.58534,0.7826,0.8587,0.01363,0.98677
185,4318,10793,0.42661,0.58542,0.7849,0.8602,0.00935,0.98891
187,1867,17940,0.42635,0.61913,0.7872,0.8617,0.01252,0.98173
189,4084,7296,0.35443,0.64632,0.7895,0.8632,0.01502,0.98656
191,20017,7231,0.33784,0.67691,0.7917,0.8542,0.01555,0.98787
193,20017,10699,0.28368,0.7236,0.7938,0.8557,0.0144,0.99136
195,20017,20087,0.27376,0.72605,0.7959,0.8571,0.01692,0.98416
197,20157,5190,0.27384,0.7542,0.798,0.8485,0.01733,0.9893
199,6062,5882,0.33896,0.64157,0.79,0.85,0.01503,0.9859
201,11613,13725,0.3237,0.74841,0.7921,0.8515,0.01106,0.98969
203,20017,3326,0.24446,0.75684,0.7941,0.8529,0.01221,0.98877
205,20017,10547,0.2121,0.77742,0.7961,0.8544,0.01216,0.98991
207,4854,8624,0.2401,0.79517,0.7885,0.8558,0.01273,0.97398
209,4752,3434,0.2277,0.82219,0.781,0.8571,0.02748,0.99275
211,3915,10320,0.17918,0.81058,0.783,0.8585,0.00929,0.99206
213,8597,20017,0.20637,0.80969,0.7757,0.8598,0.00672,0.9808
215,5636,18584,0.20908,0.7958,0.7778,0.8611,0.02609,0.99284
217,2473,20017,0.19773,0.8205,0.7798,0.8624,0.00845,0.99304
219,15881,12914,0.1966,0.84745,0.7818,0.8636,0.00864,0.99222
221,20017,6490,0.14919,0.9553,0.7748,0.8649,0.00714,0.9928
223,7962,12940,0.04916,0.94708,0.7768,0.8661,0.0079,0.98992
225,20017,8505,0.05262,0.95437,0.7788,0.8673,0.01003,0.99092
227,10629,11258,0.05084,0.94962,0.7719,0.8596,0.01022,0.99122
229,12326,5670,0.08055,0.9192,0.7739,0.8522,0.00961,0.99169
231,20017,4703,0.08789,0.92432,0.7759,0.8448,0.0154,0.98936
233,20017,2952,0.0883,0.91041,0.7778,0.8462,0.02026,0.98642
235,20017,3032,0.08518,0.91563,0.7797,0.8475,0.01548,0.98577
237,20017,12069,0.08477,0.92462,0.7815,0.8403,0.01428,0.98993
239,20017,10334,0.05107,0.97088,0.7833,0.8333,0.01445,0.98968
241,7509,20017,0.03449,0.94824,0.7769,0.8264,0.00903,0.98812
243,20017,10048,0.14726,0.86859,0.7787,0.8279,0.01442,0.99371
245,5550,20017,0.14329,0.86802,0.7805,0.8293,0.00606,0.99436
247,3489,4547,0.11008,0.88086,0.7823,0.8306,0.00637,0.99488
249,12595,10458,0.11057,0.91896,0.784,0.832,0.00749,0.99317
251,20017,14390,0.07908,0.93115,0.7857,0.8333,0.00866,0.99378
253,6361,6932,0.07026,0.92944,0.7874,0.8268,0.00778,0.99406
255,20017,20108,0.09961,0.90029,0.7891,0.8281,0.01126,0.98484
257,6012,20017,0.10703,0.88495,0.7907,0.8295,0.02077,0.98266
259,20104,838,0.11505,0.80051,0.7923,0.8308,0.01636,0.97629
261,20017,20097,0.17781,0.82219,0.7939,0.8321,0.02011,0.97022
263,4618,20017,0.18248,0.82184,0.7955,0.8333,0.01581,0.98784
265,20101,5354,0.17802,0.85235,0.797,0.8346,0.01503,0.99265
267,12877,,0.15859,,0.7985,,0.0106,
