MoveNo,DBSN,DWSN,DBWR,DWWR,DBTMR,DWTMR,EBWR,EWWR
75,1212,5147,0.33828,0.63301,0.7105,0.7105,0.99151,0.01163
77,3322,7191,0.3439,0.65141,0.7179,0.6923,0.98406,0.02004
79,3785,3144,0.38587,0.62404,0.725,0.7,0.98439,0.02438
81,15536,9823,0.407,0.58841,0.7317,0.7073,0.96882,0.0344
83,11928,10937,0.41484,0.56776,0.7381,0.6905,0.94914,0.0567
85,14226,8409,0.39716,0.58315,0.7442,0.6977,0.9897,0.01274
87,4667,3671,0.41573,0.608,0.7273,0.7045,0.98598,0.01073
89,10697,3730,0.39544,0.60239,0.7333,0.7111,0.9894,0.00637
91,3924,10365,0.43935,0.56668,0.7391,0.7174,0.99351,0.00931
93,7598,12496,0.44147,0.56539,0.7447,0.7021,0.99177,0.00499
95,20017,6250,0.43999,0.57936,0.75,0.7083,0.99315,0.00896
97,9738,20017,0.42617,0.56289,0.7551,0.7143,0.98872,0.01354
99,13631,18275,0.43462,0.56833,0.76,0.7,0.98285,0.03023
101,6554,8386,0.42778,0.58208,0.7647,0.7059,0.9664,0.03551
103,6109,20017,0.41519,0.57634,0.7692,0.7115,0.95849,0.03942
105,20088,20017,0.42356,0.55819,0.7547,0.717,0.97246,0.02774
107,17593,9995,0.45452,0.53457,0.7593,0.7222,0.97777,0.01628
109,18291,3358,0.48082,0.51503,0.7455,0.7273,0.97718,0.09448
111,19422,5131,0.51895,0.50423,0.75,0.7321,0.97219,0.0251
113,15580,4868,0.5174,0.47758,0.7544,0.7368,0.99352,0.00669
115,4015,5727,0.56079,0.53212,0.7414,0.7241,0.99415,0.03395
117,20017,6407,0.51198,0.47722,0.7458,0.7119,0.99405,0.0061
119,5334,5514,0.45503,0.5314,0.75,0.7,0.99589,0.04479
121,5629,11429,0.5281,0.46725,0.7541,0.6885,0.99427,0.00982
123,13717,13839,0.59116,0.43381,0.7581,0.6774,0.99362,0.00594
125,7233,6510,0.60497,0.40657,0.7619,0.6825,0.9924,0.01446
127,5694,20017,0.58881,0.41543,0.7656,0.6875,0.98618,0.01639
129,10393,18282,0.57779,0.43029,0.7692,0.6923,0.9879,0.0141
131,9036,5252,0.58262,0.43734,0.7727,0.697,0.99056,0.01022
133,4175,11775,0.58111,0.42192,0.7612,0.7015,0.99434,0.00844
135,10080,5416,0.56541,0.36141,0.75,0.6912,0.99413,0.03881
137,5827,13848,0.64796,0.34948,0.7536,0.6957,0.99289,0.00933
139,6741,4796,0.67294,0.40916,0.7429,0.7,0.99498,0.00825
141,5277,4185,0.6409,0.39585,0.7324,0.6901,0.99243,0.05321
143,6150,6335,0.57684,0.44946,0.7361,0.6806,0.9942,0.03876
145,20017,4016,0.58752,0.42943,0.7397,0.6849,0.98683,0.02085
147,12319,9136,0.58428,0.39634,0.7432,0.6892,0.99349,0.00757
149,10479,6279,0.61209,0.37944,0.7467,0.6933,0.99525,0.00662
151,12692,3940,0.62003,0.41236,0.75,0.6842,0.99545,0.02635
153,6204,7445,0.69086,0.37464,0.7403,0.6753,0.99626,0.05015
155,20017,3410,0.64255,0.36952,0.7436,0.6795,0.98491,0.02577
157,5169,20017,0.67812,0.3871,0.7342,0.6835,0.99699,0.00781
159,6892,20017,0.61506,0.38389,0.7375,0.6875,0.99463,0.01318
161,10262,3437,0.60941,0.38361,0.7407,0.6914,0.99221,0.0113
163,11530,20017,0.63352,0.36703,0.7439,0.6951,0.99155,0.00546
165,5622,20017,0.61105,0.38683,0.747,0.6988,0.99506,0.01422
167,20097,3892,0.61332,0.40827,0.75,0.6905,0.98781,0.04823
169,20017,20104,0.62661,0.37342,0.7529,0.6941,0.99208,0.00741
171,5469,17681,0.65415,0.35408,0.7558,0.6977,0.99505,0.01022
173,20017,7660,0.64595,0.39009,0.7586,0.7011,0.99091,0.06717
175,20017,20098,0.61787,0.38231,0.7614,0.7045,0.9888,0.00616
177,12930,20017,0.61317,0.38178,0.764,0.7079,0.99501,0.00534
179,2351,20017,0.63491,0.40983,0.7667,0.7111,0.9935,0.00886
181,20092,4187,0.59026,0.43393,0.7692,0.7033,0.99311,0.05623
183,5059,12986,0.62792,0.3811,0.7717,0.7065,0.99157,0.00519
185,855,2241,0.58372,0.39829,0.7742,0.7097,0.99551,0.04897
187,8578,3194,0.67536,0.31462,0.7766,0.7128,0.99634,0.05818
189,7491,5990,0.69267,0.32188,0.7789,0.7158,0.9943,0.00782
191,2023,,0.67602,,0.7812,,0.99448,
